licence_profile_name,document_type,title,leap_url,document_date,compliance_status,compliance_date,profilenumber,licenceprofileid,document_url
Electricity Supply Board (North Wall) - P0579,Site Updates/Notifications,ESB North Wall P0579-04 ODS & F-gas inventory update,https://leap.epa.ie/licence-profile/P0579/compliance/return/07f9230d-c616-f011-a373-0050568a2d1a,2025-12-04T00:00:00+00:00,Closed,2025-04-11T00:00:00,P0579,4dccc3f1-97fd-4c6d-9c13-29944f833b8f,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=07f9230d-c616-f011-a373-0050568a2d1a
Energia Power Generation Limited - P0777,Site Updates/Notifications,ODS and F-Gas Maintenance and Leak Check Records,https://leap.epa.ie/licence-profile/P0777/compliance/return/13108cfd-070b-f011-a373-0050568a2d1a,2025-12-04T00:00:00+00:00,Closed,2025-03-27T00:00:00,P0777,4f2c561e-797c-41f5-b174-915e065dc0f4,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=13108cfd-070b-f011-a373-0050568a2d1a
Enva Ireland Limited (Shannon) - W0041,Site Updates/Notifications,ODS and F-Gas Questionnaire,https://leap.epa.ie/licence-profile/W0041/compliance/return/2b085e3f-c816-f011-a373-0050568a2d1a,2025-12-04T00:00:00+00:00,Closed,2025-04-11T00:00:00,W0041,b2d3276f-ee79-4f36-96cc-961c1f243f74,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2b085e3f-c816-f011-a373-0050568a2d1a
Irving Oil Whitegate Refinery Limited - P0266,Site Updates/Notifications,ODS and F-Gas Maintenance and Leak Check Records,https://leap.epa.ie/licence-profile/P0266/compliance/return/46638fe7-d916-f011-a373-0050568a2d1a,2025-12-04T00:00:00+00:00,Closed,2025-04-11T00:00:00,P0266,6f335bdf-1ab5-4455-b57d-fc4c7f18e3de,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=46638fe7-d916-f011-a373-0050568a2d1a
Woodville Pig Farms Unlimited Company - P0467,Annual Environmental Report,Updated AER,https://leap.epa.ie/licence-profile/P0467/compliance/return/4dbd80a9-9b26-f011-a373-0050568a2d1a,2025-12-04T00:00:00+00:00,Closed,2025-05-01T00:00:00,P0467,485a5240-52dc-410d-9e96-d912b91a4dc2,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=4dbd80a9-9b26-f011-a373-0050568a2d1a
BioMarin International Ltd - P0864,Site Updates/Notifications,ODS and F-Gas Maintenance and Leak Check Records 2024,https://leap.epa.ie/licence-profile/P0864/compliance/return/4e2bd378-da16-f011-a373-0050568a2d1a,2025-12-04T00:00:00+00:00,Closed,2025-04-11T00:00:00,P0864,74c4e4e1-4af2-4a3b-95af-3e604fc83eb2,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=4e2bd378-da16-f011-a373-0050568a2d1a
R & A Bailey & Company - P0807,Site Updates/Notifications,ODS and F-Gas Decommissioned Equipment Records P0807-01,https://leap.epa.ie/licence-profile/P0807/compliance/return/52eb3f76-d016-f011-a373-0050568a2d1a,2025-12-04T00:00:00+00:00,Closed,2025-04-11T00:00:00,P0807,3d12fab3-48ea-4506-a1e7-25c2f8ee5dca,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=52eb3f76-d016-f011-a373-0050568a2d1a
Anglo Beef Processors Ireland Unlimited Company trading as ABP Waterford - P0205,Site Updates/Notifications,Up to date FGAS inventory 2025,https://leap.epa.ie/licence-profile/P0205/compliance/return/63391a30-d716-f011-a373-0050568a2d1a,2025-12-04T00:00:00+00:00,Closed,2025-04-11T00:00:00,P0205,e45b9e00-8ace-4157-b3e3-7a5d07ddea3a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=63391a30-d716-f011-a373-0050568a2d1a
Shannonbridge TEG - P1198,Site Updates/Notifications,Spare Transformer assembly,https://leap.epa.ie/licence-profile/P1198/compliance/return/68519eea-6309-f011-a373-0050568a2d1a,2025-12-04T00:00:00+00:00,Closed,2025-03-25T00:00:00,P1198,a17a9117-1905-4a9b-b5dc-bab15db838ac,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=68519eea-6309-f011-a373-0050568a2d1a
Anglo Beef Processors Ireland t/a ABP Rathkeale - P0191,Site Updates/Notifications,Up to date FGAS inventory 2025,https://leap.epa.ie/licence-profile/P0191/compliance/return/68cb3865-d616-f011-a373-0050568a2d1a,2025-12-04T00:00:00+00:00,Closed,2025-04-11T00:00:00,P0191,aba10b31-0390-406d-a047-a72e2a269542,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=68cb3865-d616-f011-a373-0050568a2d1a
Ipsen Manufacturing Limited - P0117,Site Updates/Notifications,ODS and F-Gas Maintenance and Leak Check Records,https://leap.epa.ie/licence-profile/P0117/compliance/return/6c3b5526-da16-f011-a373-0050568a2d1a,2025-12-04T00:00:00+00:00,Closed,2025-04-11T00:00:00,P0117,0251c65c-5ad5-49cf-a86f-e1a3404bf003,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6c3b5526-da16-f011-a373-0050568a2d1a
Huntstown Power Company Limited - P0483,Site Updates/Notifications,ODS and F-Gas Maintenance and Leak Check Records,https://leap.epa.ie/licence-profile/P0483/compliance/return/85c1d76d-050b-f011-a373-0050568a2d1a,2025-12-04T00:00:00+00:00,Closed,2025-03-27T00:00:00,P0483,09a0d69b-6d88-47b9-b606-c68c87c7b633,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=85c1d76d-050b-f011-a373-0050568a2d1a
Irish Country Meats (Sheepmeat) (Camolin) - P0177,Site Updates/Notifications,Up to date FGAS inventory 2025,https://leap.epa.ie/licence-profile/P0177/compliance/return/86918ded-db16-f011-a373-0050568a2d1a,2025-12-04T00:00:00+00:00,Closed,2025-04-11T00:00:00,P0177,433221e3-a79c-4d45-a35f-8dd27add7fb1,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=86918ded-db16-f011-a373-0050568a2d1a
Tirlán Limited - P0963,Requests for Approval and Site Reports,Noise Management Plan,https://leap.epa.ie/licence-profile/P0963/compliance/return/8a0ea8a4-17a8-f011-a377-0050568a2d1a,2025-12-04T00:00:00+00:00,Closed,2025-10-13T00:00:00,P0963,0b7e78be-90fe-4884-abb9-3a8d8e043339,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=8a0ea8a4-17a8-f011-a377-0050568a2d1a
R & A Bailey & Company - P0807,Site Updates/Notifications,ODS and F-Gas Maintenance and Leak Check Records P0807-01,https://leap.epa.ie/licence-profile/P0807/compliance/return/94b48be9-cb16-f011-a373-0050568a2d1a,2025-12-04T00:00:00+00:00,Closed,2025-04-11T00:00:00,P0807,3d12fab3-48ea-4506-a1e7-25c2f8ee5dca,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=94b48be9-cb16-f011-a373-0050568a2d1a
Electricity Supply Board (West Offaly Power) - P0611,Site Updates/Notifications,Licensee Public Response - SV31747,https://leap.epa.ie/licence-profile/P0611/compliance/return/af50799e-258f-f011-a377-0050568a2d1a,2025-12-04T00:00:00+00:00,Closed,2025-09-11T00:00:00,P0611,a97c8794-77e0-416c-a5f6-f3a9b61e72a4,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=af50799e-258f-f011-a377-0050568a2d1a
