licence_profile_name,document_type,title,leap_url,document_date,compliance_status,compliance_date,profilenumber,licenceprofileid,document_url
Ringsend - D0034,Complaint,"Alarm sounding on waterworks plant L678313 at Waterville park , Blanchardstown",https://leap.epa.ie/licence-profile/D0034/compliance/complaint/1dee7b8f-a260-f011-a373-0050568a2d1a,2025-07-24T00:00:00+00:00,Closed,2025-07-13T00:00:00,D0034,188b6e9c-77a4-4dd9-895c-17080f6af298,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=1dee7b8f-a260-f011-a373-0050568a2d1a
Irish Cement Limited (Limerick) - P0029,Complaint,"P0029-06, 29/06/25, Noise Complaint",https://leap.epa.ie/licence-profile/P0029/compliance/complaint/9ed18dc5-9856-f011-a373-0050568a2d1a,2025-07-24T00:00:00+00:00,Closed,2025-07-01T00:00:00,P0029,a20c2008-1c83-446a-957a-1d1c34b9b5f2,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=9ed18dc5-9856-f011-a373-0050568a2d1a
Ringsend - D0034,Complaint,Portmarnock/Malahide plume,https://leap.epa.ie/licence-profile/D0034/compliance/complaint/be264de7-b960-f011-a373-0050568a2d1a,2025-07-24T00:00:00+00:00,Closed,2025-07-14T00:00:00,D0034,188b6e9c-77a4-4dd9-895c-17080f6af298,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=be264de7-b960-f011-a373-0050568a2d1a
Ringsend - D0034,Complaint,Smell of raw sewage,https://leap.epa.ie/licence-profile/D0034/compliance/complaint/c5709d53-bc60-f011-a373-0050568a2d1a,2025-07-24T00:00:00+00:00,Closed,2025-07-12T00:00:00,D0034,188b6e9c-77a4-4dd9-895c-17080f6af298,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=c5709d53-bc60-f011-a373-0050568a2d1a
Irish Cement Limited (Limerick) - P0029,Complaint,"P0029-05, 25/06/25, Noise Complaint",https://leap.epa.ie/licence-profile/P0029/compliance/complaint/c6b4bb44-d851-f011-a373-0050568a2d1a,2025-07-24T00:00:00+00:00,Closed,2025-06-25T00:00:00,P0029,a20c2008-1c83-446a-957a-1d1c34b9b5f2,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=c6b4bb44-d851-f011-a373-0050568a2d1a
Swords - D0024,Complaint,COM021257 - Web Submission,https://leap.epa.ie/licence-profile/D0024/compliance/complaint/cb88cb6f-815d-f011-a373-0050568a2d1a,2025-07-24T00:00:00+00:00,Closed,2025-07-10T00:00:00,D0024,b6f6a05d-2001-434b-bbf5-49e2a3c8e6c2,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=cb88cb6f-815d-f011-a373-0050568a2d1a
Enva Ireland Limited (Portlaoise) - W0184,Incident,Ambient ELV breach,https://leap.epa.ie/licence-profile/W0184/compliance/incident/00beff0f-9568-f011-a373-0050568a2d1a,2025-07-24T00:00:00+00:00,Open,2025-07-24T00:00:00,W0184,312183f0-4244-4492-bc6c-7c511d9b55d4,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=00beff0f-9568-f011-a373-0050568a2d1a
Dublin Port Company - P1022,Incident,Trigger Level Reached,https://leap.epa.ie/licence-profile/P1022/compliance/incident/117ac9e8-9f68-f011-a373-0050568a2d1a,2025-07-24T00:00:00+00:00,Open,2025-07-24T00:00:00,P1022,cbd1e82a-0ab7-e611-a4f6-0050568a69e2,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=117ac9e8-9f68-f011-a373-0050568a2d1a
ADSIL Grange Castle South - P1184,Incident,Monitoring Equipment Issues,https://leap.epa.ie/licence-profile/P1184/compliance/incident/24ff9f69-9768-f011-a373-0050568a2d1a,2025-07-24T00:00:00+00:00,Open,2025-07-24T00:00:00,P1184,99f3a622-616c-49db-8ff0-7f8d9daa45d3,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=24ff9f69-9768-f011-a373-0050568a2d1a
Xerox (Europe) Limited - P0508,Incident,Breach of ELV,https://leap.epa.ie/licence-profile/P0508/compliance/incident/5781c43a-8468-f011-a373-0050568a2d1a,2025-07-24T00:00:00+00:00,Open,2025-07-24T00:00:00,P0508,0b847f47-1234-4001-9b2b-a6e450436dfd,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=5781c43a-8468-f011-a373-0050568a2d1a
