licence_profile_name,document_type,title,leap_url,document_date,compliance_status,compliance_date,profilenumber,licenceprofileid,document_url
"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Monitoring Returns,Indaver Dublin Port Surface Water Report 2025,https://leap.epa.ie/licence-profile/W0036/compliance/return/04725366-c8fd-f011-a37c-0050568a2d1a,2026-04-15T00:00:00+00:00,Closed,2026-01-30T00:00:00,W0036,f1208445-2c62-4636-af98-2f8cf6f048d6,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=04725366-c8fd-f011-a37c-0050568a2d1a
Anglo Beef Processors Ireland Unlimited Company t/a ABP Proteins Cahir - P0039,Annual Environmental Report,AER 2025 Munster Proteins P0039,https://leap.epa.ie/licence-profile/P0039/compliance/return/0a0264d3-4d21-f111-a37d-0050568a2d1a,2026-04-15T00:00:00+00:00,Closed,2026-03-16T00:00:00,P0039,5da649f9-3dc0-479b-bbf8-6f86fd229983,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=0a0264d3-4d21-f111-a37d-0050568a2d1a
Smartply Europe Designated Activity Company - P0001,Monitoring Returns,Q4 2025 Main Stack monitoring report,https://leap.epa.ie/licence-profile/P0001/compliance/return/0b1c736a-2d08-f111-a37d-0050568a2d1a,2026-04-15T00:00:00+00:00,Closed,2026-02-12T00:00:00,P0001,977ef377-1a33-4a13-8c64-0bc46f9944c8,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=0b1c736a-2d08-f111-a37d-0050568a2d1a
JFK Environmental Limited - W0196,Monitoring Returns,Groundwater Monitoring Report 2025,https://leap.epa.ie/licence-profile/W0196/compliance/return/0c11ab19-41fe-f011-a37c-0050568a2d1a,2026-04-15T00:00:00+00:00,Closed,2026-01-31T00:00:00,W0196,0afbedef-887a-471c-be59-48d43290a6fd,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=0c11ab19-41fe-f011-a37c-0050568a2d1a
ZOETIS BELGIUM S.A - P0015,Monitoring Returns,Noise survey for 2025,https://leap.epa.ie/licence-profile/P0015/compliance/return/339a47b5-470e-f111-a37d-0050568a2d1a,2026-04-15T00:00:00+00:00,Closed,2026-02-20T00:00:00,P0015,4447b20a-0d78-4af0-8ceb-27fcdd0f6fe8,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=339a47b5-470e-f111-a37d-0050568a2d1a
"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Monitoring Returns,Indaver Dublin Port Biannual Air Report 2025,https://leap.epa.ie/licence-profile/W0036/compliance/return/398c318d-c4fd-f011-a37c-0050568a2d1a,2026-04-15T00:00:00+00:00,Closed,2026-01-30T00:00:00,W0036,f1208445-2c62-4636-af98-2f8cf6f048d6,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=398c318d-c4fd-f011-a37c-0050568a2d1a
JFK Environmental Limited - W0196,Monitoring Returns,Surface Water Monitoring Report 2025,https://leap.epa.ie/licence-profile/W0196/compliance/return/42e88563-3ffe-f011-a37c-0050568a2d1a,2026-04-15T00:00:00+00:00,Closed,2026-01-31T00:00:00,W0196,0afbedef-887a-471c-be59-48d43290a6fd,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=42e88563-3ffe-f011-a37c-0050568a2d1a
Smartply Europe Designated Activity Company - P0001,Monitoring Returns,Ambient Dust monitoring reports Jan-Dec 2025,https://leap.epa.ie/licence-profile/P0001/compliance/return/43f76ebc-2e08-f111-a37d-0050568a2d1a,2026-04-15T00:00:00+00:00,Closed,2026-02-12T00:00:00,P0001,977ef377-1a33-4a13-8c64-0bc46f9944c8,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=43f76ebc-2e08-f111-a37d-0050568a2d1a
"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Monitoring Returns,Indaver Dublin Port Groundwater report 2025,https://leap.epa.ie/licence-profile/W0036/compliance/return/513f21b3-dcfd-f011-a37c-0050568a2d1a,2026-04-15T00:00:00+00:00,Closed,2026-01-30T00:00:00,W0036,f1208445-2c62-4636-af98-2f8cf6f048d6,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=513f21b3-dcfd-f011-a37c-0050568a2d1a
"Indaver Ireland Limited (Tolka Quay Road), Dublin Port - W0036",Monitoring Returns,Indaver Dublin Port Surface Water Report 2025,https://leap.epa.ie/licence-profile/W0036/compliance/return/59802950-c8fd-f011-a37c-0050568a2d1a,2026-04-15T00:00:00+00:00,Closed,2026-01-30T00:00:00,W0036,f1208445-2c62-4636-af98-2f8cf6f048d6,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=59802950-c8fd-f011-a37c-0050568a2d1a
