licence_profile_name,document_type,title,leap_url,document_date,compliance_status,compliance_date,profilenumber,licenceprofileid,document_url
Irish Cement Limited (Limerick) - P0029,Requests for Approval and Site Reports,Surface Water Drainage Network Risk Assessment,https://leap.epa.ie/licence-profile/P0029/compliance/return/078430d3-f313-f111-a37d-0050568a2d1a,2026-04-20T00:00:00+00:00,Closed,2026-02-27T00:00:00,P0029,a20c2008-1c83-446a-957a-1d1c34b9b5f2,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=078430d3-f313-f111-a37d-0050568a2d1a
SSE Generation Ireland Limited (Tarbert) - P0607,Requests for Approval and Site Reports,Tarbert Next Generation (TNG) Project Construction Surface Water Management Plan,https://leap.epa.ie/licence-profile/P0607/compliance/return/07dbd37e-bf05-f111-a37d-0050568a2d1a,2026-04-20T00:00:00+00:00,Closed,2026-02-09T00:00:00,P0607,e9a6535c-db1a-457f-894c-d91dc04b6ba8,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=07dbd37e-bf05-f111-a37d-0050568a2d1a
Bottlehill - W0161,Monitoring Returns,Annual Ground water monitoring 2025,https://leap.epa.ie/licence-profile/W0161/compliance/return/1168654b-ddfd-f011-a37c-0050568a2d1a,2026-04-20T00:00:00+00:00,Closed,2026-01-30T00:00:00,W0161,deb9f8e3-a344-4f4e-839e-280c8bd2b169,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1168654b-ddfd-f011-a37c-0050568a2d1a
Electricity Supply Board (Moneypoint) - P0605,Requests for Approval and Site Reports,Updated FGD Landfill Operational Plan 2026,https://leap.epa.ie/licence-profile/P0605/compliance/return/11de44cd-32f5-f011-a37b-0050568a2d1a,2026-04-20T00:00:00+00:00,Closed,2026-01-19T00:00:00,P0605,d7347f12-ed09-4cff-b9e0-6b40203819d8,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=11de44cd-32f5-f011-a37b-0050568a2d1a
Bottlehill - W0161,Monitoring Returns,Annual Surface water monitoring 2025,https://leap.epa.ie/licence-profile/W0161/compliance/return/13320c7b-ddfd-f011-a37c-0050568a2d1a,2026-04-20T00:00:00+00:00,Closed,2026-01-30T00:00:00,W0161,deb9f8e3-a344-4f4e-839e-280c8bd2b169,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=13320c7b-ddfd-f011-a37c-0050568a2d1a
Youghal Landfill - W0068,Monitoring Returns,Annual Surface monitoring,https://leap.epa.ie/licence-profile/W0068/compliance/return/1bad122b-dafd-f011-a37c-0050568a2d1a,2026-04-20T00:00:00+00:00,Closed,2026-01-30T00:00:00,W0068,5671c523-fbf2-43e5-87fa-0c13343c354b,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1bad122b-dafd-f011-a37c-0050568a2d1a
Killurin Landfill Site - W0016,Monitoring Returns,Killurin Groundwater quarterly monitoring results,https://leap.epa.ie/licence-profile/W0016/compliance/return/1d6f933c-65db-f011-a37b-0050568a2d1a,2026-04-20T00:00:00+00:00,Closed,2025-12-17T00:00:00,W0016,8806f978-3a88-4e2e-81ab-3171e598d4bc,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1d6f933c-65db-f011-a37b-0050568a2d1a
Dungarvan Waste Disposal Site - W0032,Monitoring Returns,Dungarvan Landfill Biannual and Quarterly Groundwater Monitoring Report Q4 2025,https://leap.epa.ie/licence-profile/W0032/compliance/return/21e8c4c3-ebeb-f011-a37b-0050568a2d1a,2026-04-20T00:00:00+00:00,Closed,2026-01-07T00:00:00,W0032,c05d6935-9ea3-4293-9701-a683e71e1b02,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=21e8c4c3-ebeb-f011-a37b-0050568a2d1a
Corby Rock Mill Unlimited Company - P1039,Monitoring Returns,Corby Rock Annual Stack Emissions Monitoring 2025,https://leap.epa.ie/licence-profile/P1039/compliance/return/800c4cd4-aa18-f111-a37d-0050568a2d1a,2026-04-20T00:00:00+00:00,Closed,2026-03-05T00:00:00,P1039,d20f0db1-98ef-e611-a4f6-0050568a69e2,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=800c4cd4-aa18-f111-a37d-0050568a2d1a
East Cork Landfill Site - W0022,Monitoring Returns,Annual monthly Surface water,https://leap.epa.ie/licence-profile/W0022/compliance/return/b3b3959e-d7fd-f011-a37c-0050568a2d1a,2026-04-20T00:00:00+00:00,Closed,2026-01-30T00:00:00,W0022,f3640799-e47e-4be4-8e17-3f082f4f1642,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b3b3959e-d7fd-f011-a37c-0050568a2d1a
