licence_profile_name,document_type,title,leap_url,document_date,compliance_status,compliance_date,profilenumber,licenceprofileid,document_url
Beckman Coulter Ireland Inc. Unlimited Company - P1131,Monitoring Returns,Bypass Log,https://leap.epa.ie/licence-profile/P1131/compliance/return/09a3989d-a07b-f111-8ed8-005056be4ac2,2026-08-24T00:00:00+00:00,Closed,2026-07-09T00:00:00,P1131,a8470f9d-4e5c-4b21-b20a-0b71c869c129,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=09a3989d-a07b-f111-8ed8-005056be4ac2
PPI Adhesive Products Limited - P0093,Monitoring Returns,Groundwater Monitoring Report 2024,https://leap.epa.ie/licence-profile/P0093/compliance/return/15cba00f-5d36-f011-a373-0050568a2d1a,2026-08-24T00:00:00+00:00,Closed,2025-05-21T00:00:00,P0093,8774b170-cfa3-415a-96f8-3de9b8be7e63,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=15cba00f-5d36-f011-a373-0050568a2d1a
PPI Adhesive Products Limited - P0093,Site Updates/Notifications,Response to EPA Report SV31713,https://leap.epa.ie/licence-profile/P0093/compliance/return/2c03bf4c-4569-f011-a373-0050568a2d1a,2026-08-24T00:00:00+00:00,Closed,2025-07-25T00:00:00,P0093,8774b170-cfa3-415a-96f8-3de9b8be7e63,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2c03bf4c-4569-f011-a373-0050568a2d1a
Johnson & Johnson Vision Care Ireland Unlimited Company - P0818,Site Updates/Notifications,Change out of FID unit at A2-3 Air Emissions Monitoring Point,https://leap.epa.ie/licence-profile/P0818/compliance/return/6348a654-3181-f111-8ed8-005056be4ac2,2026-08-24T00:00:00+00:00,Closed,2026-07-16T00:00:00,P0818,c384e292-8ae1-44cd-a0f3-80d28c31c889,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6348a654-3181-f111-8ed8-005056be4ac2
SRCL Limited - W0055,Site Updates/Notifications,FAO Luke - Update on VOC and Flow Emissions,https://leap.epa.ie/licence-profile/W0055/compliance/return/84f06e6f-a17e-f111-8ed8-005056be4ac2,2026-08-24T00:00:00+00:00,Closed,2026-07-13T00:00:00,W0055,6516023e-88dc-4bff-becc-da5fa21f8f35,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=84f06e6f-a17e-f111-8ed8-005056be4ac2
Kayfoam Woolfson - P0058,Monitoring Returns,Q1 - 2026 Storm Water Monitoring,https://leap.epa.ie/licence-profile/P0058/compliance/return/8fc4ef1a-0376-f111-8ed8-005056be4ac2,2026-08-24T00:00:00+00:00,Closed,2026-07-02T00:00:00,P0058,d705ada1-d35e-4a4f-8010-319fefdd5b5d,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=8fc4ef1a-0376-f111-8ed8-005056be4ac2
Howmedica International S.de R.L. Trading As Stryker Orthopaedics - P0023,Site Updates/Notifications,Air Emission Point Demolition,https://leap.epa.ie/licence-profile/P0023/compliance/return/c6adc584-3a87-f111-8ed9-005056be4ac2,2026-08-24T00:00:00+00:00,Closed,2026-07-24T00:00:00,P0023,126ab282-3315-4a6f-9777-c7fccd99abbc,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c6adc584-3a87-f111-8ed9-005056be4ac2
Irish Packaging Recycling Unlimited Company - W0263,Site Updates/Notifications,Site Update - Dublin Port Delays,https://leap.epa.ie/licence-profile/W0263/compliance/return/cb975857-e96b-f111-8ed8-005056be4ac2,2026-08-24T00:00:00+00:00,Closed,2026-06-19T00:00:00,W0263,f5f8cc69-287f-45fc-a451-b5b1467c17ba,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=cb975857-e96b-f111-8ed8-005056be4ac2
Johnson & Johnson Vision Care Ireland Unlimited Company - P0818,Monitoring Returns,"June 2026 Monthly Return for P0818-05, Air Emission Points",https://leap.epa.ie/licence-profile/P0818/compliance/return/e601f1ed-0f84-f111-8ed8-005056be4ac2,2026-08-24T00:00:00+00:00,Closed,2026-07-20T00:00:00,P0818,c384e292-8ae1-44cd-a0f3-80d28c31c889,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=e601f1ed-0f84-f111-8ed8-005056be4ac2
