licence_profile_name,document_type,title,leap_url,document_date,compliance_status,compliance_date,profilenumber,licenceprofileid,document_url
Ringsend - D0034,Incident,Abatement equipment off-line,https://leap.epa.ie/licence-profile/D0034/compliance/incident/6667d9f7-f4af-f011-a377-0050568a2d1a,2025-10-30T00:00:00+00:00,Closed,2025-10-23T00:00:00,D0034,188b6e9c-77a4-4dd9-895c-17080f6af298,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=6667d9f7-f4af-f011-a377-0050568a2d1a
Bord na Móna Plc (Kilberry) - W0198,Incident,Trigger Level Reached,https://leap.epa.ie/licence-profile/W0198/compliance/incident/69d44d63-2aaf-f011-a377-0050568a2d1a,2025-10-30T00:00:00+00:00,Closed,2025-10-22T00:00:00,W0198,fcfbe6a2-10b4-4e5c-9a43-b0e9a7ab7331,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=69d44d63-2aaf-f011-a377-0050568a2d1a
Swords - D0024,Incident,Uncontrolled Release,https://leap.epa.ie/licence-profile/D0024/compliance/incident/b171ebd8-1baf-f011-a377-0050568a2d1a,2025-10-30T00:00:00+00:00,Closed,2025-10-22T00:00:00,D0024,b6f6a05d-2001-434b-bbf5-49e2a3c8e6c2,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=b171ebd8-1baf-f011-a377-0050568a2d1a
Ringsend - D0034,Incident,Abatement equipment off-line,https://leap.epa.ie/licence-profile/D0034/compliance/incident/b450358c-57a4-f011-a377-0050568a2d1a,2025-10-30T00:00:00+00:00,Closed,2025-10-08T00:00:00,D0034,188b6e9c-77a4-4dd9-895c-17080f6af298,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=b450358c-57a4-f011-a377-0050568a2d1a
Tirlán Limited & Nutricia Infant Nutrition Ltd - P1140,Incident,ELV - TON & TN.,https://leap.epa.ie/licence-profile/P1140/compliance/incident/e32737a6-c5ad-f011-a377-0050568a2d1a,2025-10-30T00:00:00+00:00,Closed,2025-10-20T00:00:00,P1140,04c589cf-4e89-4f35-beb1-5f2f2a5c0610,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=e32737a6-c5ad-f011-a377-0050568a2d1a
Henkel Ireland Operations and Research Ireland Limited (Tallaght) - P0079,Monitoring Returns,2025 Q3 Emissions to water (SW1),https://leap.epa.ie/licence-profile/P0079/compliance/return/0379b119-e8b0-f011-a377-0050568a2d1a,2025-10-30T00:00:00+00:00,Closed,2025-10-24T00:00:00,P0079,af2d8f84-1b57-424a-a46a-a029fa9d4cda,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=0379b119-e8b0-f011-a377-0050568a2d1a
Mondelez Ireland Production Limited (Coolock) - P0809,Site Updates/Notifications,WWTP Monitoring Data 01/09 to 03/10/25,https://leap.epa.ie/licence-profile/P0809/compliance/return/14bf3684-cba2-f011-a377-0050568a2d1a,2025-10-30T00:00:00+00:00,Closed,2025-10-06T00:00:00,P0809,424e2cce-c667-4fd9-9b74-a2f41ac6f4e9,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=14bf3684-cba2-f011-a377-0050568a2d1a
Sneem - D0285,Site Updates/Notifications,Licensee Public Response - SV32227,https://leap.epa.ie/licence-profile/D0285/compliance/return/2920617e-bc6e-f011-a373-0050568a2d1a,2025-10-30T00:00:00+00:00,Closed,2025-08-01T00:00:00,D0285,68ccc968-005d-466b-b3ae-407b650a583e,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2920617e-bc6e-f011-a373-0050568a2d1a
Kingspan Century Limited - P0349,Annual Environmental Report,RE Submissions for 2024,https://leap.epa.ie/licence-profile/P0349/compliance/return/2bc09f1c-a0aa-f011-a377-0050568a2d1a,2025-10-30T00:00:00+00:00,Closed,2025-10-16T00:00:00,P0349,5aee776a-a95c-4fe0-852a-0b9d491e8d00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2bc09f1c-a0aa-f011-a377-0050568a2d1a
Mondelez Ireland Production Limited (Coolock) - P0809,Site Updates/Notifications,Additional pH Data - LR098123,https://leap.epa.ie/licence-profile/P0809/compliance/return/53a62d34-54a5-f011-a377-0050568a2d1a,2025-10-30T00:00:00+00:00,Closed,2025-10-09T00:00:00,P0809,424e2cce-c667-4fd9-9b74-a2f41ac6f4e9,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=53a62d34-54a5-f011-a377-0050568a2d1a
