licence_profile_name,document_type,title,leap_url,document_date,compliance_status,compliance_date,profilenumber,licenceprofileid,document_url
Electricity Supply Board (Aghada) - P0561,Requests for Approval and Site Reports,ESB Aghada Energy Efficiency Report 2025,https://leap.epa.ie/licence-profile/P0561/compliance/return/2fd78551-2029-f111-a37d-0050568a2d1a,2026-04-30T00:00:00+00:00,Closed,2026-03-26T00:00:00,P0561,94eeb25b-3d0a-402a-81ac-5a183cdbeb56,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2fd78551-2029-f111-a37d-0050568a2d1a
Synergen Power Limited - P0486,Annual Environmental Report,2025 AER Report P0486-02,https://leap.epa.ie/licence-profile/P0486/compliance/return/929652fd-dd2c-f111-a37d-0050568a2d1a,2026-04-30T00:00:00+00:00,Closed,2026-03-31T00:00:00,P0486,2e30a07f-192a-4aa3-a557-5668328fac6d,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=929652fd-dd2c-f111-a37d-0050568a2d1a
Dublin Port - S0004,Site Updates/Notifications,Commencement Notice,https://leap.epa.ie/licence-profile/S0004/compliance/return/ad7499cb-6344-f111-8ed8-005056be4ac2,2026-04-30T00:00:00+00:00,Open,2026-04-30T00:00:00,S0004,c3e61a83-98a6-e611-8d41-0050568a69e2,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=ad7499cb-6344-f111-8ed8-005056be4ac2
Irish Cement Limited (Limerick) - P0029,Requests for Approval and Site Reports,Surface Water Drainage Network Risk Assessment Report,https://leap.epa.ie/licence-profile/P0029/compliance/return/f676fc5c-0a2d-f111-a37d-0050568a2d1a,2026-04-30T00:00:00+00:00,Closed,2026-03-31T00:00:00,P0029,a20c2008-1c83-446a-957a-1d1c34b9b5f2,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=f676fc5c-0a2d-f111-a37d-0050568a2d1a
