licence_profile_name,document_type,title,leap_url,document_date,compliance_status,compliance_date,profilenumber,licenceprofileid,document_url
Bord Na Móna Recycling Limited - W0229,Incident,Trigger Level Reached,https://leap.epa.ie/licence-profile/W0229/compliance/incident/dcf78e48-de37-f111-a37d-0050568a2d1a,2026-05-14T00:00:00+00:00,Closed,2026-04-14T00:00:00,W0229,93e89dfb-c346-49b7-92b2-35865cd7d62d,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=dcf78e48-de37-f111-a37d-0050568a2d1a
JANSSEN SCIENCES IRELAND UC - P0778,Requests for Approval and Site Reports,Solvent Management Plan 2025,https://leap.epa.ie/licence-profile/P0778/compliance/return/00b2cfcd-ae2d-f111-a37d-0050568a2d1a,2026-05-14T00:00:00+00:00,Closed,2026-04-01T00:00:00,P0778,ff8e8bb5-cf35-4fb1-a789-af7571da741d,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=00b2cfcd-ae2d-f111-a37d-0050568a2d1a
Element Six Limited - P0533,Site Updates/Notifications,Site foul sewer integrity register,https://leap.epa.ie/licence-profile/P0533/compliance/return/1b5cd686-852c-f111-a37d-0050568a2d1a,2026-05-14T00:00:00+00:00,Closed,2026-03-30T00:00:00,P0533,a64bac71-f87b-4ecf-9fda-448da165f291,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1b5cd686-852c-f111-a37d-0050568a2d1a
Ormonde Organics Limited (Portlaw) - W0287,Requests for Approval and Site Reports,Ammendments to Maximum Metal Concentrations,https://leap.epa.ie/licence-profile/W0287/compliance/return/28876a6d-ed13-f111-a37d-0050568a2d1a,2026-05-14T00:00:00+00:00,Closed,2026-02-27T00:00:00,W0287,6ad3c482-80ad-e611-8d41-0050568a69e2,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=28876a6d-ed13-f111-a37d-0050568a2d1a
Element Six Limited - P0533,Site Updates/Notifications,Groundwater monitoring E6 2025,https://leap.epa.ie/licence-profile/P0533/compliance/return/6a92c8db-68f0-f011-a37b-0050568a2d1a,2026-05-14T00:00:00+00:00,Closed,2026-01-13T00:00:00,P0533,a64bac71-f87b-4ecf-9fda-448da165f291,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6a92c8db-68f0-f011-a37b-0050568a2d1a
Milltown Transfer Station - W0069,Monitoring Returns,Annual Surface Water Monitoring Report 2025,https://leap.epa.ie/licence-profile/W0069/compliance/return/7813ac95-c7fd-f011-a37c-0050568a2d1a,2026-05-14T00:00:00+00:00,Closed,2026-01-30T00:00:00,W0069,4d5ac45c-b366-4216-a527-ff71a55fa71f,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7813ac95-c7fd-f011-a37c-0050568a2d1a
Johnson & Johnson Vision Care Ireland Unlimited Company - P0818,Requests for Approval and Site Reports,Noise Monitoring Reports 2025,https://leap.epa.ie/licence-profile/P0818/compliance/return/94f85e6a-e42d-f111-a37d-0050568a2d1a,2026-05-14T00:00:00+00:00,Closed,2026-04-01T00:00:00,P0818,c384e292-8ae1-44cd-a0f3-80d28c31c889,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=94f85e6a-e42d-f111-a37d-0050568a2d1a
Zinc Processors Limited Trading As Shannonside Galvanizing - P0650,Site Updates/Notifications,"Response to Items 1.1, 1.4-1.6 - Site Visit 33394",https://leap.epa.ie/licence-profile/P0650/compliance/return/9c931d06-08f3-f011-a37b-0050568a2d1a,2026-05-14T00:00:00+00:00,Closed,2026-01-16T00:00:00,P0650,4f1f67a4-0f13-4d2d-a451-d546f03f1cb4,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=9c931d06-08f3-f011-a37b-0050568a2d1a
Johnson & Johnson Vision Care Ireland Unlimited Company - P0818,Requests for Approval and Site Reports,Air Emissions Monitoring 2025,https://leap.epa.ie/licence-profile/P0818/compliance/return/a4e384eb-e32d-f111-a37d-0050568a2d1a,2026-05-14T00:00:00+00:00,Closed,2026-04-01T00:00:00,P0818,c384e292-8ae1-44cd-a0f3-80d28c31c889,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=a4e384eb-e32d-f111-a37d-0050568a2d1a
Johnson & Johnson Vision Care Ireland Unlimited Company - P0818,Requests for Approval and Site Reports,P0818-05 Solvent Management Plan 2025,https://leap.epa.ie/licence-profile/P0818/compliance/return/ac42ed72-e32d-f111-a37d-0050568a2d1a,2026-05-14T00:00:00+00:00,Closed,2026-04-01T00:00:00,P0818,c384e292-8ae1-44cd-a0f3-80d28c31c889,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=ac42ed72-e32d-f111-a37d-0050568a2d1a
Johnson & Johnson Vision Care Ireland Unlimited Company - P0818,Requests for Approval and Site Reports,Groundwater Monitoring Reports 2025,https://leap.epa.ie/licence-profile/P0818/compliance/return/bc42c989-e52d-f111-a37d-0050568a2d1a,2026-05-14T00:00:00+00:00,Closed,2026-04-01T00:00:00,P0818,c384e292-8ae1-44cd-a0f3-80d28c31c889,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bc42c989-e52d-f111-a37d-0050568a2d1a
