licence_profile_name,document_type,title,leap_url,document_date,compliance_status,compliance_date,profilenumber,licenceprofileid,document_url
Blackrock - D0188,Complaint,COM021447 - Web Submission,https://leap.epa.ie/licence-profile/D0188/compliance/complaint/144cb9d0-f872-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-08-06T00:00:00,D0188,02c378a0-0b5b-42a5-826e-5dc6bb2e7826,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=144cb9d0-f872-f011-a373-0050568a2d1a
Blackrock - D0188,Complaint,COM021507 - Web Submission,https://leap.epa.ie/licence-profile/D0188/compliance/complaint/228b989b-d675-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-08-10T00:00:00,D0188,02c378a0-0b5b-42a5-826e-5dc6bb2e7826,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=228b989b-d675-f011-a373-0050568a2d1a
Blackrock - D0188,Complaint,COM021577 - Web Submission,https://leap.epa.ie/licence-profile/D0188/compliance/complaint/2929e141-af77-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-08-12T00:00:00,D0188,02c378a0-0b5b-42a5-826e-5dc6bb2e7826,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=2929e141-af77-f011-a373-0050568a2d1a
Blackrock - D0188,Complaint,COM021492 - Web Submission,https://leap.epa.ie/licence-profile/D0188/compliance/complaint/2dc9e83a-7974-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-08-08T00:00:00,D0188,02c378a0-0b5b-42a5-826e-5dc6bb2e7826,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=2dc9e83a-7974-f011-a373-0050568a2d1a
Blackrock - D0188,Complaint,COM021434 - Web Submission,https://leap.epa.ie/licence-profile/D0188/compliance/complaint/33a4b1af-a172-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-08-06T00:00:00,D0188,02c378a0-0b5b-42a5-826e-5dc6bb2e7826,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=33a4b1af-a172-f011-a373-0050568a2d1a
Blackrock - D0188,Complaint,COM021484 - Web Submission,https://leap.epa.ie/licence-profile/D0188/compliance/complaint/4f796a56-5474-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-08-08T00:00:00,D0188,02c378a0-0b5b-42a5-826e-5dc6bb2e7826,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=4f796a56-5474-f011-a373-0050568a2d1a
ERAS ECO Ltd - W0211,Complaint,W0211-02 20/08/2025 Odour complaint,https://leap.epa.ie/licence-profile/W0211/compliance/complaint/529d9f1f-c07d-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Open,2025-08-20T00:00:00,W0211,8851c993-adac-4688-93b4-13c9820afc14,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=529d9f1f-c07d-f011-a373-0050568a2d1a
Blackrock - D0188,Complaint,COM021459 - Web Submission,https://leap.epa.ie/licence-profile/D0188/compliance/complaint/532cf3be-8373-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-08-07T00:00:00,D0188,02c378a0-0b5b-42a5-826e-5dc6bb2e7826,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=532cf3be-8373-f011-a373-0050568a2d1a
Blackrock - D0188,Complaint,COM021514 - Web Submission,https://leap.epa.ie/licence-profile/D0188/compliance/complaint/5484dc08-fe75-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-08-10T00:00:00,D0188,02c378a0-0b5b-42a5-826e-5dc6bb2e7826,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=5484dc08-fe75-f011-a373-0050568a2d1a
Blackrock - D0188,Complaint,COM021450 - Web Submission,https://leap.epa.ie/licence-profile/D0188/compliance/complaint/5a00e200-5173-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-08-07T00:00:00,D0188,02c378a0-0b5b-42a5-826e-5dc6bb2e7826,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=5a00e200-5173-f011-a373-0050568a2d1a
Blackrock - D0188,Complaint,COM021445 - Web Submission,https://leap.epa.ie/licence-profile/D0188/compliance/complaint/5e679971-e072-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-08-06T00:00:00,D0188,02c378a0-0b5b-42a5-826e-5dc6bb2e7826,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=5e679971-e072-f011-a373-0050568a2d1a
Blackrock - D0188,Complaint,COM021496 - Web Submission,https://leap.epa.ie/licence-profile/D0188/compliance/complaint/7849c089-8374-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-08-08T00:00:00,D0188,02c378a0-0b5b-42a5-826e-5dc6bb2e7826,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=7849c089-8374-f011-a373-0050568a2d1a
Blackrock - D0188,Complaint,COM021490 - Web Submission,https://leap.epa.ie/licence-profile/D0188/compliance/complaint/7a4605ea-7574-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-08-08T00:00:00,D0188,02c378a0-0b5b-42a5-826e-5dc6bb2e7826,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=7a4605ea-7574-f011-a373-0050568a2d1a
Blackrock - D0188,Complaint,COM021402 - Web Submission,https://leap.epa.ie/licence-profile/D0188/compliance/complaint/82d7adc3-de6d-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-07-31T00:00:00,D0188,02c378a0-0b5b-42a5-826e-5dc6bb2e7826,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=82d7adc3-de6d-f011-a373-0050568a2d1a
Blackrock - D0188,Complaint,COM021505 - Web Submission,https://leap.epa.ie/licence-profile/D0188/compliance/complaint/859a57c8-1175-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-08-09T00:00:00,D0188,02c378a0-0b5b-42a5-826e-5dc6bb2e7826,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=859a57c8-1175-f011-a373-0050568a2d1a
Blackrock - D0188,Complaint,Water quality - Blackrock Co Louth,https://leap.epa.ie/licence-profile/D0188/compliance/complaint/85cf9928-3c78-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-08-13T00:00:00,D0188,02c378a0-0b5b-42a5-826e-5dc6bb2e7826,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=85cf9928-3c78-f011-a373-0050568a2d1a
Blackrock - D0188,Complaint,COM021478 - Web Submission,https://leap.epa.ie/licence-profile/D0188/compliance/complaint/a04e74cd-2e74-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Open,2025-08-08T00:00:00,D0188,02c378a0-0b5b-42a5-826e-5dc6bb2e7826,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=a04e74cd-2e74-f011-a373-0050568a2d1a
Blackrock - D0188,Complaint,COM021504 - Web Submission,https://leap.epa.ie/licence-profile/D0188/compliance/complaint/a3ce8df8-0f75-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-08-09T00:00:00,D0188,02c378a0-0b5b-42a5-826e-5dc6bb2e7826,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=a3ce8df8-0f75-f011-a373-0050568a2d1a
Swords - D0024,Complaint,DISGUSTING SMELL SWORDS WASTE WATER TREATMENT PLANT,https://leap.epa.ie/licence-profile/D0024/compliance/complaint/b0837333-9f81-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Open,2025-08-20T00:00:00,D0024,b6f6a05d-2001-434b-bbf5-49e2a3c8e6c2,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=b0837333-9f81-f011-a373-0050568a2d1a
Blackrock - D0188,Complaint,COM021501 - Web Submission,https://leap.epa.ie/licence-profile/D0188/compliance/complaint/b0c83f2e-0175-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-08-09T00:00:00,D0188,02c378a0-0b5b-42a5-826e-5dc6bb2e7826,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=b0c83f2e-0175-f011-a373-0050568a2d1a
Blackrock - D0188,Complaint,COM021498 - Web Submission,https://leap.epa.ie/licence-profile/D0188/compliance/complaint/b4af14d8-8974-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-08-08T00:00:00,D0188,02c378a0-0b5b-42a5-826e-5dc6bb2e7826,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=b4af14d8-8974-f011-a373-0050568a2d1a
Blackrock - D0188,Complaint,COM021483 - Web Submission,https://leap.epa.ie/licence-profile/D0188/compliance/complaint/bd6b2111-5074-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-08-08T00:00:00,D0188,02c378a0-0b5b-42a5-826e-5dc6bb2e7826,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=bd6b2111-5074-f011-a373-0050568a2d1a
Blackrock - D0188,Complaint,COM021486 - Web Submission,https://leap.epa.ie/licence-profile/D0188/compliance/complaint/cde2055c-5f74-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-08-08T00:00:00,D0188,02c378a0-0b5b-42a5-826e-5dc6bb2e7826,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=cde2055c-5f74-f011-a373-0050568a2d1a
Blackrock - D0188,Complaint,COM021458 - Web Submission,https://leap.epa.ie/licence-profile/D0188/compliance/complaint/d0c54090-8273-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-08-07T00:00:00,D0188,02c378a0-0b5b-42a5-826e-5dc6bb2e7826,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=d0c54090-8273-f011-a373-0050568a2d1a
Blackrock - D0188,Complaint,COM021461 - Web Submission,https://leap.epa.ie/licence-profile/D0188/compliance/complaint/ddaebec3-8a73-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-08-07T00:00:00,D0188,02c378a0-0b5b-42a5-826e-5dc6bb2e7826,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=ddaebec3-8a73-f011-a373-0050568a2d1a
Blackrock - D0188,Complaint,COM021497 - Web Submission,https://leap.epa.ie/licence-profile/D0188/compliance/complaint/f2b93656-8674-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-08-08T00:00:00,D0188,02c378a0-0b5b-42a5-826e-5dc6bb2e7826,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=f2b93656-8674-f011-a373-0050568a2d1a
Thorntons Recycling Centre (Ballyfermot) - W0044,Incident,Fire,https://leap.epa.ie/licence-profile/W0044/compliance/incident/3004c36a-037e-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Open,2025-08-20T00:00:00,W0044,f6bad764-903c-42ee-a586-7d517000d5a1,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=3004c36a-037e-f011-a373-0050568a2d1a
Ballinrobe Town - D0070,Incident,Breach of ELV,https://leap.epa.ie/licence-profile/D0070/compliance/incident/30a25a6d-d17d-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Open,2025-08-20T00:00:00,D0070,895249ed-27e2-4855-b925-965b2c60f142,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=30a25a6d-d17d-f011-a373-0050568a2d1a
Saint-Gobain Construction Products (Ireland) Limited - P0519,Incident,Trigger Level Reached,https://leap.epa.ie/licence-profile/P0519/compliance/incident/4b45a700-df7d-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Open,2025-08-20T00:00:00,P0519,a5986173-75e5-492e-897f-32f2c8be302a,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=4b45a700-df7d-f011-a373-0050568a2d1a
Arrabawn Co-operative Society Limited - P0791,Incident,Breach of ELV,https://leap.epa.ie/licence-profile/P0791/compliance/incident/4f6e70a8-d97d-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Open,2025-08-20T00:00:00,P0791,1d9f7773-fd97-4aa8-9cb5-9654f20dcc81,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=4f6e70a8-d97d-f011-a373-0050568a2d1a
Ballybunion - D0183,Incident,Abatement equipment off-line,https://leap.epa.ie/licence-profile/D0183/compliance/incident/75bf4efa-9c7d-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Open,2025-08-20T00:00:00,D0183,cc05510e-21c5-4712-8854-23a0a8404450,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=75bf4efa-9c7d-f011-a373-0050568a2d1a
Aurivo Dairy Ingredients Limited - P0802,Incident,Explosion,https://leap.epa.ie/licence-profile/P0802/compliance/incident/8f07cde7-a77d-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Open,2025-08-20T00:00:00,P0802,61015510-114f-4e15-be24-1b39ab3f2899,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=8f07cde7-a77d-f011-a373-0050568a2d1a
Boston Scientific Limited - P0725,Incident,Uncontrolled Release,https://leap.epa.ie/licence-profile/P0725/compliance/incident/97122ea0-da7d-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Open,2025-08-20T00:00:00,P0725,ab26e693-9cc9-48be-a506-87ce86e1f38e,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=97122ea0-da7d-f011-a373-0050568a2d1a
Inagh - D0422,Incident,Spillage,https://leap.epa.ie/licence-profile/D0422/compliance/incident/a99c69cf-d07d-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Open,2025-08-20T00:00:00,D0422,ff999495-f7b8-4539-bfa4-4806f8ce8a6f,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=a99c69cf-d07d-f011-a373-0050568a2d1a
Ballyjamesduff - D0256,Incident,Uncontrolled Release,https://leap.epa.ie/licence-profile/D0256/compliance/incident/d185c3a0-d27d-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Open,2025-08-20T00:00:00,D0256,c6f6de7b-7ce8-4373-a213-02167c451968,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=d185c3a0-d27d-f011-a373-0050568a2d1a
Google Ireland Limited - P1189,Requests for Approval and Site Reports,Updated Ambient air quality monitoring plan,https://leap.epa.ie/licence-profile/P1189/compliance/return/08d4a893-f64c-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-06-19T00:00:00,P1189,43c43b1d-eccc-43b8-a38e-9440b45ad981,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=08d4a893-f64c-f011-a373-0050568a2d1a
Bord Gáis Energy Power Plant - P1196,Requests for Approval and Site Reports,Condition 3.21 Ambient Air Quality Monitoring Programme,https://leap.epa.ie/licence-profile/P1196/compliance/return/0d3945fc-1742-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-06-05T00:00:00,P1196,5708e724-f715-4101-8c3e-58434fbfe849,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=0d3945fc-1742-f011-a373-0050568a2d1a
SSE Tarbert TEG - P1201,Requests for Approval and Site Reports,New Groundwater Well Installation,https://leap.epa.ie/licence-profile/P1201/compliance/return/11aa61ec-e46e-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-08-01T00:00:00,P1201,cc824d89-86bf-4da4-aea4-d8953764ea58,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=11aa61ec-e46e-f011-a373-0050568a2d1a
Bord Gais Energy Power Plant - P1197,Requests for Approval and Site Reports,Condition 7.2.1: Energy efficiency audit,https://leap.epa.ie/licence-profile/P1197/compliance/return/12b6ee36-c576-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-08-11T00:00:00,P1197,a3e3672b-2ae4-481b-a307-b9b42424b5cf,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=12b6ee36-c576-f011-a373-0050568a2d1a
Shanagolden - A0219,Site Updates/Notifications,Shanagolden SV32322 August 2025,https://leap.epa.ie/licence-profile/A0219/compliance/return/15232fc3-e37d-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Open,2025-08-20T00:00:00,A0219,1f94b33f-fad2-44db-8211-f9ef20be6b9d,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=15232fc3-e37d-f011-a373-0050568a2d1a
ADSIL Blanchardstown - P1172,Requests for Approval and Site Reports,Condition 3.18- Ambient Air Monitoring Programme,https://leap.epa.ie/licence-profile/P1172/compliance/return/1af016bb-de51-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-06-25T00:00:00,P1172,c55c9492-b292-4d07-96ae-af0a4592b889,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1af016bb-de51-f011-a373-0050568a2d1a
Carney - A0545,Site Updates/Notifications,Replace Stahler Wheel with Fine Bubble aeration,https://leap.epa.ie/licence-profile/A0545/compliance/return/23d79640-b77d-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Open,2025-08-20T00:00:00,A0545,6f625484-a0a8-e511-987f-0050568a69e2,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=23d79640-b77d-f011-a373-0050568a2d1a
Bord Gais Energy Power Plant - P1197,Site Updates/Notifications,Conditions 6.12.2 and 6.12.3 - Update on groundwater well installation,https://leap.epa.ie/licence-profile/P1197/compliance/return/26b1cd49-6074-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-08-08T00:00:00,P1197,a3e3672b-2ae4-481b-a307-b9b42424b5cf,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=26b1cd49-6074-f011-a373-0050568a2d1a
Electricity Supply Board (Aghada) - P0561,Requests for Approval and Site Reports,ESB Aghada Temporary lighting during Celtic Interconnector facilitation,https://leap.epa.ie/licence-profile/P0561/compliance/return/2979488c-9e73-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-08-07T00:00:00,P0561,94eeb25b-3d0a-402a-81ac-5a183cdbeb56,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2979488c-9e73-f011-a373-0050568a2d1a
College Proteins Unlimited Company - P0037,Site Updates/Notifications,Observations in the SV31846,https://leap.epa.ie/licence-profile/P0037/compliance/return/3431e214-847c-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-08-18T00:00:00,P0037,8a6ba98b-6dc6-4dba-8168-24662ac3fd48,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=3431e214-847c-f011-a373-0050568a2d1a
Corduff FlexGen - P1138,Requests for Approval and Site Reports,Secondary exhaust volumetric flow conservative calculation,https://leap.epa.ie/licence-profile/P1138/compliance/return/3a09d7df-f051-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-06-25T00:00:00,P1138,709c99e3-6beb-468b-9a02-8a55e4bda732,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=3a09d7df-f051-f011-a373-0050568a2d1a
Ringsend FlexGen - P1151,Requests for Approval and Site Reports,Setting of storm water trigger levels,https://leap.epa.ie/licence-profile/P1151/compliance/return/495b23e5-0e5c-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-07-08T00:00:00,P1151,8c9ca14e-3d61-418d-ac4f-309f12693723,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=495b23e5-0e5c-f011-a373-0050568a2d1a
Moycullen - D0191,Site Updates/Notifications,Pre site visit Documentation,https://leap.epa.ie/licence-profile/D0191/compliance/return/4c8b8892-c967-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-07-23T00:00:00,D0191,598cdcee-95d9-4f78-aa93-0dc3bfc161f8,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=4c8b8892-c967-f011-a373-0050568a2d1a
Bord Gáis Energy Power Plant - P1196,Requests for Approval and Site Reports,Condition 6.13.1: Noise survey,https://leap.epa.ie/licence-profile/P1196/compliance/return/5903c9cb-c276-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-08-11T00:00:00,P1196,5708e724-f715-4101-8c3e-58434fbfe849,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=5903c9cb-c276-f011-a373-0050568a2d1a
Electricity Supply Board (Aghada) - P0561,Requests for Approval and Site Reports,ESB Aghada P0561-05 seeks waste contractor approval,https://leap.epa.ie/licence-profile/P0561/compliance/return/5f7edd03-6874-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-08-08T00:00:00,P0561,94eeb25b-3d0a-402a-81ac-5a183cdbeb56,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=5f7edd03-6874-f011-a373-0050568a2d1a
Trane Technologies International Limited - P0994,Monitoring Returns,Q2 2025 Groundwater Monitoring Report,https://leap.epa.ie/licence-profile/P0994/compliance/return/60a28a6a-5477-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-08-12T00:00:00,P0994,8e3863ab-c587-e511-a5db-0050568a69e2,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=60a28a6a-5477-f011-a373-0050568a2d1a
Castlerea - D0118,Site Updates/Notifications,Pre-Site Visit Documentation,https://leap.epa.ie/licence-profile/D0118/compliance/return/6782ce4b-bf63-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-07-18T00:00:00,D0118,b95876df-f9d9-4f87-9d1b-d5fc8b844f11,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6782ce4b-bf63-f011-a373-0050568a2d1a
Bord Gáis Energy Power Plant - P1196,Requests for Approval and Site Reports,Condition 7.2.1: Energy efficiency audit,https://leap.epa.ie/licence-profile/P1196/compliance/return/67ee5e5c-c576-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-08-11T00:00:00,P1196,5708e724-f715-4101-8c3e-58434fbfe849,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=67ee5e5c-c576-f011-a373-0050568a2d1a
ADSIL Grange Castle South - P1184,Requests for Approval and Site Reports,Condition 3.18- Ambient Air Quality Monitoring Programme,https://leap.epa.ie/licence-profile/P1184/compliance/return/6f352b0c-dd51-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-06-25T00:00:00,P1184,99f3a622-616c-49db-8ff0-7f8d9daa45d3,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6f352b0c-dd51-f011-a373-0050568a2d1a
Claregalway - D0543,Site Updates/Notifications,Pre site visit Documentation,https://leap.epa.ie/licence-profile/D0543/compliance/return/7491de25-ee66-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-07-22T00:00:00,D0543,58d6a615-3d26-e611-99f8-0050568a69e2,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7491de25-ee66-f011-a373-0050568a2d1a
Spiddal - D0396,Site Updates/Notifications,Pre site visit Documentation,https://leap.epa.ie/licence-profile/D0396/compliance/return/749d3b20-c967-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-07-23T00:00:00,D0396,969d54e0-a979-4ff2-8dc7-c17d51573ab9,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=749d3b20-c967-f011-a373-0050568a2d1a
Lahinch - D0080,Site Updates/Notifications,Information for EPA audit,https://leap.epa.ie/licence-profile/D0080/compliance/return/7c4bdc39-5066-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-07-21T00:00:00,D0080,a440699c-29c6-4614-b1d2-bb26011a004b,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7c4bdc39-5066-f011-a373-0050568a2d1a
Amazon Data Services Ireland Limited - P1170,Requests for Approval and Site Reports,Condition 3.18- Ambient Air Monitoring Programme,https://leap.epa.ie/licence-profile/P1170/compliance/return/7d353268-dc51-f011-a373-0050568a2d1a,2025-08-20T00:00:00+00:00,Closed,2025-06-25T00:00:00,P1170,f43ba22b-ecc9-4379-9c1a-16bfec4a73bf,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7d353268-dc51-f011-a373-0050568a2d1a
