licence_profile_name,document_type,title,leap_url,document_date,compliance_status,compliance_date,profilenumber,licenceprofileid,document_url
Slaney Foods International Unlimited Company - P0047,Monitoring Returns,Effluent emissions 2025,https://leap.epa.ie/licence-profile/P0047/compliance/return/085ae4cc-bef6-f011-a37b-0050568a2d1a,2026-06-12T00:00:00+00:00,Closed,2026-01-21T00:00:00,P0047,4035f7d3-b2af-46e5-8013-575501921a7d,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=085ae4cc-bef6-f011-a37b-0050568a2d1a
Medite Europe Designated Activity Company - P0027,Monitoring Returns,Atmospheric Monitoring Q1 2026,https://leap.epa.ie/licence-profile/P0027/compliance/return/0e3ea5ac-1e4a-f111-8ed8-005056be4ac2,2026-06-12T00:00:00+00:00,Closed,2026-05-07T00:00:00,P0027,a926aeac-69ed-4213-af9a-d3eb7495b6d7,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=0e3ea5ac-1e4a-f111-8ed8-005056be4ac2
Medite Europe Designated Activity Company - P0027,Monitoring Returns,Ambient Dust monitoring reports 2025,https://leap.epa.ie/licence-profile/P0027/compliance/return/38746c70-520b-f111-a37d-0050568a2d1a,2026-06-12T00:00:00+00:00,Closed,2026-02-16T00:00:00,P0027,a926aeac-69ed-4213-af9a-d3eb7495b6d7,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=38746c70-520b-f111-a37d-0050568a2d1a
Ballon Meats Limited - P0846,Monitoring Returns,Emissions Analysis Report for 2025,https://leap.epa.ie/licence-profile/P0846/compliance/return/3dd456bd-3d2c-f111-a37d-0050568a2d1a,2026-06-12T00:00:00+00:00,Closed,2026-03-30T00:00:00,P0846,741d5f32-931c-4853-a6c6-9b60412e7b3e,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=3dd456bd-3d2c-f111-a37d-0050568a2d1a
Electricity Supply Board (West Offaly Power) - P0611,Requests for Approval and Site Reports,Transformer Oil retention request (RFA),https://leap.epa.ie/licence-profile/P0611/compliance/return/44e78b47-de1b-f111-a37d-0050568a2d1a,2026-06-12T00:00:00+00:00,Closed,2026-03-09T00:00:00,P0611,a97c8794-77e0-416c-a5f6-f3a9b61e72a4,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=44e78b47-de1b-f111-a37d-0050568a2d1a
Ballon Meats Limited - P0846,Site Updates/Notifications,Bund Tank & Sump Report dated 27/09/24 Rev 1,https://leap.epa.ie/licence-profile/P0846/compliance/return/4e6f263e-2135-ef11-a368-0050568a2d1a,2026-06-12T00:00:00+00:00,Closed,2024-06-28T00:00:00,P0846,741d5f32-931c-4853-a6c6-9b60412e7b3e,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=4e6f263e-2135-ef11-a368-0050568a2d1a
ZOETIS BELGIUM S.A - P0015,Site Updates/Notifications,PFOA in fire fighting foams,https://leap.epa.ie/licence-profile/P0015/compliance/return/5b6c354d-033f-f111-a37d-0050568a2d1a,2026-06-12T00:00:00+00:00,Closed,2026-04-23T00:00:00,P0015,4447b20a-0d78-4af0-8ceb-27fcdd0f6fe8,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=5b6c354d-033f-f111-a37d-0050568a2d1a
Anglo Beef Processors Ireland Unlimited Company t/a ABP Nenagh - P0184,Monitoring Returns,Effluent emissions 2025,https://leap.epa.ie/licence-profile/P0184/compliance/return/5f31c296-3cf5-f011-a37b-0050568a2d1a,2026-06-12T00:00:00+00:00,Closed,2026-01-19T00:00:00,P0184,d5ac40ab-6c8e-4e95-8415-77f1b88bf4ba,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=5f31c296-3cf5-f011-a37b-0050568a2d1a
Slaney Foods International Unlimited Company - P0047,Monitoring Returns,stormwater monitoring 2025,https://leap.epa.ie/licence-profile/P0047/compliance/return/653ca968-6af8-f011-a37b-0050568a2d1a,2026-06-12T00:00:00+00:00,Closed,2026-01-23T00:00:00,P0047,4035f7d3-b2af-46e5-8013-575501921a7d,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=653ca968-6af8-f011-a37b-0050568a2d1a
Tirlán Limited - P1028,Site Updates/Notifications,Condition 11 BAT Report,https://leap.epa.ie/licence-profile/P1028/compliance/return/65e40962-962e-f111-a37d-0050568a2d1a,2026-06-12T00:00:00+00:00,Closed,2026-04-02T00:00:00,P1028,f603c31e-cf5c-e711-91cb-0050568a69e2,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=65e40962-962e-f111-a37d-0050568a2d1a
