licence_profile_name,document_type,title,leap_url,document_date,compliance_status,compliance_date,profilenumber,licenceprofileid,document_url
Aughinish Alumina Limited - P0035,Site Updates/Notifications,Q3 2025 Corrective Action Plan update,https://leap.epa.ie/licence-profile/P0035/compliance/return/0121b9bb-ccbb-f011-a378-0050568a2d1a,2026-01-21T00:00:00+00:00,Closed,2025-11-07T00:00:00,P0035,d1e6c8d5-9eb1-4ef3-80ca-36749fa01321,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=0121b9bb-ccbb-f011-a378-0050568a2d1a
ALPS Electric (Ireland) Limited - P0835,Site Updates/Notifications,Operation of the Standby Generator,https://leap.epa.ie/licence-profile/P0835/compliance/return/0599677c-47a0-f011-a377-0050568a2d1a,2026-01-21T00:00:00+00:00,Closed,2025-10-03T00:00:00,P0835,a185fd8b-3aa8-4500-9623-8d165c67c54d,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=0599677c-47a0-f011-a377-0050568a2d1a
Irish Cement Limited (Limerick) - P0029,Site Updates/Notifications,ICL Limerick 2025 - Blast 14 27th November,https://leap.epa.ie/licence-profile/P0029/compliance/return/062a0e72-e9c9-f011-a378-0050568a2d1a,2026-01-21T00:00:00+00:00,Closed,2025-11-25T00:00:00,P0029,a20c2008-1c83-446a-957a-1d1c34b9b5f2,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=062a0e72-e9c9-f011-a378-0050568a2d1a
Kerry Ingredients (Ireland) Limited (Listowel) - P0393,Site Updates/Notifications,Odour complaint received from public update,https://leap.epa.ie/licence-profile/P0393/compliance/return/142babcc-90b6-f011-a378-0050568a2d1a,2026-01-21T00:00:00+00:00,Closed,2025-10-31T00:00:00,P0393,493a16bc-3cbb-477c-8fed-a5b907192843,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=142babcc-90b6-f011-a378-0050568a2d1a
Electricity Supply Board (Moneypoint) - P0605,Monitoring Returns,Air Dispersion Modelling- 20241202- LR089257 follow up,https://leap.epa.ie/licence-profile/P0605/compliance/return/17eca9a2-acfa-ef11-a373-0050568a2d1a,2026-01-21T00:00:00+00:00,Closed,2025-03-06T00:00:00,P0605,d7347f12-ed09-4cff-b9e0-6b40203819d8,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=17eca9a2-acfa-ef11-a373-0050568a2d1a
Irish Packaging Recycling Unlimited Company - W0263,Site Updates/Notifications,W0263-01 SV33283 response,https://leap.epa.ie/licence-profile/W0263/compliance/return/1a373de1-21df-f011-a37b-0050568a2d1a,2026-01-21T00:00:00+00:00,Closed,2025-12-22T00:00:00,W0263,f5f8cc69-287f-45fc-a451-b5b1467c17ba,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1a373de1-21df-f011-a37b-0050568a2d1a
Irving Oil Whitegate Refinery Limited - P0266,Monitoring Returns,"Q2, 2025 Quarterly Report - Water",https://leap.epa.ie/licence-profile/P0266/compliance/return/1f138c38-206e-f011-a373-0050568a2d1a,2026-01-21T00:00:00+00:00,Closed,2025-07-31T00:00:00,P0266,6f335bdf-1ab5-4455-b57d-fc4c7f18e3de,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1f138c38-206e-f011-a373-0050568a2d1a
Sunoco Bantry Bay Terminal Limited - P0419,Monitoring Returns,Groundwater Results - Round 1 2025,https://leap.epa.ie/licence-profile/P0419/compliance/return/24710ccf-2283-f011-a373-0050568a2d1a,2026-01-21T00:00:00+00:00,Closed,2025-08-27T00:00:00,P0419,97db36ae-416d-42b0-af9a-0e83c77dd893,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=24710ccf-2283-f011-a373-0050568a2d1a
Irving Oil Whitegate Refinery Limited - P0266,Site Updates/Notifications,Licensee Public Response - SV30740,https://leap.epa.ie/licence-profile/P0266/compliance/return/2d1b3c01-9768-f011-a373-0050568a2d1a,2026-01-21T00:00:00+00:00,Closed,2025-07-24T00:00:00,P0266,6f335bdf-1ab5-4455-b57d-fc4c7f18e3de,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2d1b3c01-9768-f011-a373-0050568a2d1a
SSE Generation Ireland Limited (Tarbert) - P0607,Monitoring Returns,2024 Groundwater Monitoring Report,https://leap.epa.ie/licence-profile/P0607/compliance/return/39dc3f61-7c3d-f011-a373-0050568a2d1a,2026-01-21T00:00:00+00:00,Closed,2025-05-30T00:00:00,P0607,e9a6535c-db1a-457f-894c-d91dc04b6ba8,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=39dc3f61-7c3d-f011-a373-0050568a2d1a
