licence_profile_name,document_type,title,leap_url,document_date,compliance_status,compliance_date,profilenumber,licenceprofileid,document_url
KMK Metals Recycling Limited - W0113,Monitoring Returns,KMK Metals Recycling Dust Monitoring Report Q4 2025,https://leap.epa.ie/licence-profile/W0113/compliance/return/104dcbbe-bfd9-f011-a37a-0050568a2d1a,2026-01-19T00:00:00+00:00,Closed,2025-12-15T00:00:00,W0113,33b1273a-4671-4244-9781-3188b783a996,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=104dcbbe-bfd9-f011-a37a-0050568a2d1a
Doora Landfill Site - W0031,Monitoring Returns,Revised 2023 Surface Water Report,https://leap.epa.ie/licence-profile/W0031/compliance/return/112eca39-78ed-ef11-a373-0050568a2d1a,2026-01-19T00:00:00+00:00,Closed,2025-02-17T00:00:00,W0031,5ff95c14-6e51-49c6-8b88-0e0a54d5c705,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=112eca39-78ed-ef11-a373-0050568a2d1a
O'Toole Composting Limited - W0284,Monitoring Returns,Bed Media Analysis 2023,https://leap.epa.ie/licence-profile/W0284/compliance/return/390ad26e-e6bf-f011-a378-0050568a2d1a,2026-01-19T00:00:00+00:00,Closed,2025-11-12T00:00:00,W0284,0d377f83-f286-e511-a5db-0050568a69e2,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=390ad26e-e6bf-f011-a378-0050568a2d1a
Johnson & Johnson Vision Care Ireland Unlimited Company - P0818,Site Updates/Notifications,2025 Christmas Shutdown,https://leap.epa.ie/licence-profile/P0818/compliance/return/448ade40-eadc-f011-a37b-0050568a2d1a,2026-01-19T00:00:00+00:00,Closed,2025-12-19T00:00:00,P0818,c384e292-8ae1-44cd-a0f3-80d28c31c889,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=448ade40-eadc-f011-a37b-0050568a2d1a
KMK Metals Recycling Limited - P1076,Site Updates/Notifications,Confirmation of Error in Reporting,https://leap.epa.ie/licence-profile/P1076/compliance/return/532f6e3a-71b6-f011-a378-0050568a2d1a,2026-01-19T00:00:00+00:00,Closed,2025-10-31T00:00:00,P1076,4f96e519-9176-4caf-8dc8-67f93ae4a83a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=532f6e3a-71b6-f011-a378-0050568a2d1a
Waddock Composting Facility Designated Activity Company - P1009,Monitoring Returns,LR091251 - Amended Response,https://leap.epa.ie/licence-profile/P1009/compliance/return/6014f516-6faf-f011-a377-0050568a2d1a,2026-01-19T00:00:00+00:00,Closed,2025-10-22T00:00:00,P1009,e0e7e606-67b1-e611-8d41-0050568a69e2,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6014f516-6faf-f011-a377-0050568a2d1a
O'Toole Composting Limited - W0284,Monitoring Returns,AT4 Analysis 2023,https://leap.epa.ie/licence-profile/W0284/compliance/return/6ba94d09-e3bf-f011-a378-0050568a2d1a,2026-01-19T00:00:00+00:00,Closed,2025-11-12T00:00:00,W0284,0d377f83-f286-e511-a5db-0050568a69e2,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6ba94d09-e3bf-f011-a378-0050568a2d1a
Waddock Composting Facility Designated Activity Company - P1009,Monitoring Returns,LR091293 - Amended Response,https://leap.epa.ie/licence-profile/P1009/compliance/return/6cfb44bc-6baf-f011-a377-0050568a2d1a,2026-01-19T00:00:00+00:00,Closed,2025-10-22T00:00:00,P1009,e0e7e606-67b1-e611-8d41-0050568a69e2,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6cfb44bc-6baf-f011-a377-0050568a2d1a
Organic Lens Manufacturing Olm Limited - P0061,Monitoring Returns,Q3 2025 Daily & Monthly,https://leap.epa.ie/licence-profile/P0061/compliance/return/864d564e-6f9f-f011-a377-0050568a2d1a,2026-01-19T00:00:00+00:00,Closed,2025-10-02T00:00:00,P0061,556b1397-b0c7-49fc-b683-000b6677a9e0,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=864d564e-6f9f-f011-a377-0050568a2d1a
Hovione Limited - P0010,Monitoring Returns,Qtr3 2025 Storm Water Diverts <30mins,https://leap.epa.ie/licence-profile/P0010/compliance/return/8c0211de-9ada-f011-a37a-0050568a2d1a,2026-01-19T00:00:00+00:00,Closed,2025-12-16T00:00:00,P0010,5539a361-3727-4cd9-b4e4-344ac6ae6bcb,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=8c0211de-9ada-f011-a37a-0050568a2d1a
O'Toole Composting Limited - W0284,Monitoring Returns,Quarterly Ambient Air 2023,https://leap.epa.ie/licence-profile/W0284/compliance/return/dd4966cc-b2bf-f011-a378-0050568a2d1a,2026-01-19T00:00:00+00:00,Closed,2025-11-12T00:00:00,W0284,0d377f83-f286-e511-a5db-0050568a69e2,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=dd4966cc-b2bf-f011-a378-0050568a2d1a
