licence_profile_name,document_type,title,leap_url,document_date,compliance_status,compliance_date,profilenumber,licenceprofileid,document_url
Breedon Materials Limited - P0081,Monitoring Returns,August Dust Report,https://leap.epa.ie/licence-profile/P0081/compliance/return/2e5b20f4-bd9a-f011-a377-0050568a2d1a,2025-11-07T00:00:00+00:00,Closed,2025-09-26T00:00:00,P0081,ad979358-2e88-4c32-9fe7-321774357e66,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2e5b20f4-bd9a-f011-a377-0050568a2d1a
Bord na Móna Plc (Kilberry) - W0198,Monitoring Returns,Monthly GW Sept 25,https://leap.epa.ie/licence-profile/W0198/compliance/return/30166205-19a9-f011-a377-0050568a2d1a,2025-11-07T00:00:00+00:00,Closed,2025-10-14T00:00:00,W0198,fcfbe6a2-10b4-4e5c-9a43-b0e9a7ab7331,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=30166205-19a9-f011-a377-0050568a2d1a
Breedon Materials Limited - P0081,Monitoring Returns,August Dust Report,https://leap.epa.ie/licence-profile/P0081/compliance/return/318973e7-bd9a-f011-a377-0050568a2d1a,2025-11-07T00:00:00+00:00,Closed,2025-09-26T00:00:00,P0081,ad979358-2e88-4c32-9fe7-321774357e66,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=318973e7-bd9a-f011-a377-0050568a2d1a
Western Brand Group Unlimited Company - P0831,Site Updates/Notifications,Licensee Public Response - SV33144,https://leap.epa.ie/licence-profile/P0831/compliance/return/5e9beb10-5fba-f011-a378-0050568a2d1a,2025-11-07T00:00:00+00:00,Closed,2025-11-05T00:00:00,P0831,9eb4b5a2-706c-494b-abde-0e5f977b732f,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=5e9beb10-5fba-f011-a378-0050568a2d1a
Breedon Materials Limited - P0081,Monitoring Returns,September Dust Report,https://leap.epa.ie/licence-profile/P0081/compliance/return/70bb2812-baa9-f011-a377-0050568a2d1a,2025-11-07T00:00:00+00:00,Closed,2025-10-15T00:00:00,P0081,ad979358-2e88-4c32-9fe7-321774357e66,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=70bb2812-baa9-f011-a377-0050568a2d1a
Mondelez Ireland Production Limited (Coolock) - P0809,Site Updates/Notifications,Fire-water Risk Assessment (SV19351),https://leap.epa.ie/licence-profile/P0809/compliance/return/c0723506-ff18-ef11-a367-0050568a2d1a,2025-11-07T00:00:00+00:00,Closed,2024-05-23T00:00:00,P0809,424e2cce-c667-4fd9-9b74-a2f41ac6f4e9,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c0723506-ff18-ef11-a367-0050568a2d1a
Breedon Materials Limited - P0081,Monitoring Returns,July Dust Report,https://leap.epa.ie/licence-profile/P0081/compliance/return/f424b1c3-bd9a-f011-a377-0050568a2d1a,2025-11-07T00:00:00+00:00,Closed,2025-09-26T00:00:00,P0081,ad979358-2e88-4c32-9fe7-321774357e66,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=f424b1c3-bd9a-f011-a377-0050568a2d1a
Bord na Móna Plc (Kilberry) - W0198,Monitoring Returns,Interceptor Results,https://leap.epa.ie/licence-profile/W0198/compliance/return/f82ac004-d9a5-f011-a377-0050568a2d1a,2025-11-07T00:00:00+00:00,Closed,2025-10-10T00:00:00,W0198,fcfbe6a2-10b4-4e5c-9a43-b0e9a7ab7331,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=f82ac004-d9a5-f011-a377-0050568a2d1a
MSD International GmbH t/a MSD Ireland (Biotech Dublin) - P1106,Complaint,"P1106-01, 15/10/2025, odour",https://leap.epa.ie/licence-profile/P1106/compliance/complaint/5cbdfde4-63aa-f011-a377-0050568a2d1a,2025-11-06T00:00:00+00:00,Closed,2025-10-16T00:00:00,P1106,2da03876-ace3-4c97-98bc-61678774639c,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=5cbdfde4-63aa-f011-a377-0050568a2d1a
MSD International GmbH t/a MSD Ireland (Biotech Dublin) - P1106,Complaint,"P1106-01, 15/10/2025, odour",https://leap.epa.ie/licence-profile/P1106/compliance/complaint/c7ef5e2d-64aa-f011-a377-0050568a2d1a,2025-11-06T00:00:00+00:00,Closed,2025-10-16T00:00:00,P1106,2da03876-ace3-4c97-98bc-61678774639c,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=c7ef5e2d-64aa-f011-a377-0050568a2d1a
Dublin Port Company - P1022,Requests for Approval and Site Reports,Conditions that are required to be undertaken within six months of date of grant of the Technical Am,https://leap.epa.ie/licence-profile/P1022/compliance/return/3de73fe6-1972-f011-a373-0050568a2d1a,2025-11-06T00:00:00+00:00,Closed,2025-08-05T00:00:00,P1022,cbd1e82a-0ab7-e611-a4f6-0050568a69e2,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=3de73fe6-1972-f011-a373-0050568a2d1a
Anglo Beef Processors Ireland Unlimited Company t/a ABP Nenagh - P0184,Requests for Approval and Site Reports,Frequency change BOD in final 180725,https://leap.epa.ie/licence-profile/P0184/compliance/return/4c7c7bd9-b463-f011-a373-0050568a2d1a,2025-11-06T00:00:00+00:00,Closed,2025-07-18T00:00:00,P0184,d5ac40ab-6c8e-4e95-8415-77f1b88bf4ba,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=4c7c7bd9-b463-f011-a373-0050568a2d1a
Mr John Kiernan (Skeagh Pig Unit) - P0640,Site Updates/Notifications,SV Requested Documents,https://leap.epa.ie/licence-profile/P0640/compliance/return/6c58b852-acad-f011-a377-0050568a2d1a,2025-11-06T00:00:00+00:00,Closed,2025-10-20T00:00:00,P0640,eeece580-f0ec-4d2c-a6f3-7d3979909bba,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6c58b852-acad-f011-a377-0050568a2d1a
Bruscar Bhearna Teoranta (Ballaghadereen) - W0163,Site Updates/Notifications,Site Visit SV32998,https://leap.epa.ie/licence-profile/W0163/compliance/return/797107ea-5ea4-f011-a377-0050568a2d1a,2025-11-06T00:00:00+00:00,Closed,2025-10-08T00:00:00,W0163,08defcd0-acb8-4401-8d22-1b017da1ec3b,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=797107ea-5ea4-f011-a377-0050568a2d1a
Saint-Gobain Construction Products (Ireland) Limited - P0519,Site Updates/Notifications,Mine Water Management Plan 2025,https://leap.epa.ie/licence-profile/P0519/compliance/return/b5666953-e0a8-f011-a377-0050568a2d1a,2025-11-06T00:00:00+00:00,Closed,2025-10-14T00:00:00,P0519,a5986173-75e5-492e-897f-32f2c8be302a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b5666953-e0a8-f011-a377-0050568a2d1a
Dublin Port Company - P1022,Monitoring Returns,Dust results for September 2025,https://leap.epa.ie/licence-profile/P1022/compliance/return/bcf5f09e-25a8-f011-a377-0050568a2d1a,2025-11-06T00:00:00+00:00,Closed,2025-10-13T00:00:00,P1022,cbd1e82a-0ab7-e611-a4f6-0050568a69e2,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bcf5f09e-25a8-f011-a377-0050568a2d1a
Metal Processors Limited - P0401,Site Updates/Notifications,Licensee Public Response - SV31848,https://leap.epa.ie/licence-profile/P0401/compliance/return/be930d59-0fa8-f011-a377-0050568a2d1a,2025-11-06T00:00:00+00:00,Closed,2025-10-13T00:00:00,P0401,503e2cb5-a319-4129-8bfa-42796a8e8ac0,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=be930d59-0fa8-f011-a377-0050568a2d1a
Carrowbrowne Landfill Site - W0013,Monitoring Returns,Dust Monitoring Report Sept 2025,https://leap.epa.ie/licence-profile/W0013/compliance/return/3792ea35-3da4-f011-a377-0050568a2d1a,2025-11-05T00:00:00+00:00,Closed,2025-10-08T00:00:00,W0013,fac22089-4566-40d8-a645-64f9b542eca1,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=3792ea35-3da4-f011-a377-0050568a2d1a
Hovione Limited - P0010,Site Updates/Notifications,"Suspected historical soil contamination identified during excavation works, as part of the B02 expan",https://leap.epa.ie/licence-profile/P0010/compliance/return/66d171cc-11a9-f011-a377-0050568a2d1a,2025-11-05T00:00:00+00:00,Closed,2025-10-14T00:00:00,P0010,5539a361-3727-4cd9-b4e4-344ac6ae6bcb,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=66d171cc-11a9-f011-a377-0050568a2d1a
Carrowbrowne Landfill Site - W0013,Monitoring Returns,Q3 2025 Water Monitoring Report,https://leap.epa.ie/licence-profile/W0013/compliance/return/e0ee8fe5-a9a5-f011-a377-0050568a2d1a,2025-11-05T00:00:00+00:00,Closed,2025-10-10T00:00:00,W0013,fac22089-4566-40d8-a645-64f9b542eca1,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=e0ee8fe5-a9a5-f011-a377-0050568a2d1a
Sk Biotek Ireland Limited - P0014,Site Updates/Notifications,Licensee Public Response - SV31661,https://leap.epa.ie/licence-profile/P0014/compliance/return/f862e700-4faf-f011-a377-0050568a2d1a,2025-11-05T00:00:00+00:00,Closed,2025-10-22T00:00:00,P0014,4814da41-5cdb-4dcc-a85c-795e3003b2db,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=f862e700-4faf-f011-a377-0050568a2d1a
Sigma-Aldrich Ireland Limited - P0089,Incident,Trigger Level Reached,https://leap.epa.ie/licence-profile/P0089/compliance/incident/5f46ccf9-cfa9-f011-a377-0050568a2d1a,2025-11-04T00:00:00+00:00,Closed,2025-10-15T00:00:00,P0089,661072a9-52f4-4501-9aa9-83d62658a278,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=5f46ccf9-cfa9-f011-a377-0050568a2d1a
Tirlán Limited - P0810,Incident,Ambient ELV breach,https://leap.epa.ie/licence-profile/P0810/compliance/incident/978bed16-11a8-f011-a377-0050568a2d1a,2025-11-04T00:00:00+00:00,Closed,2025-10-13T00:00:00,P0810,16bbc67e-07fa-4d36-b987-7599308d9060,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=978bed16-11a8-f011-a377-0050568a2d1a
Lacpatrick Dairies Limited - P0815,Site Updates/Notifications,Closure Documentation,https://leap.epa.ie/licence-profile/P0815/compliance/return/0a1fd578-46a0-f011-a377-0050568a2d1a,2025-11-04T00:00:00+00:00,Closed,2025-10-03T00:00:00,P0815,373122fb-8a6d-4f9c-bef1-142252f47d33,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=0a1fd578-46a0-f011-a377-0050568a2d1a
Carrowbrowne Landfill Site - W0013,Monitoring Returns,"Q3, 2025 Leachate Monitoring Report",https://leap.epa.ie/licence-profile/W0013/compliance/return/109cad96-92a2-f011-a377-0050568a2d1a,2025-11-04T00:00:00+00:00,Closed,2025-10-06T00:00:00,W0013,fac22089-4566-40d8-a645-64f9b542eca1,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=109cad96-92a2-f011-a377-0050568a2d1a
Clean (Irl) Refuse & Recycling Co. Unlimited Company - W0253,Requests for Approval and Site Reports,Fire Risk Assessment 2025,https://leap.epa.ie/licence-profile/W0253/compliance/return/4e7004b6-f441-f011-a373-0050568a2d1a,2025-11-04T00:00:00+00:00,Closed,2025-06-05T00:00:00,W0253,5d15f26d-b67b-4ea1-b1b6-77ba80c43b0b,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=4e7004b6-f441-f011-a373-0050568a2d1a
Hovione Limited - P0010,Site Updates/Notifications,Decommissioning of the onsite thermal oxidiser,https://leap.epa.ie/licence-profile/P0010/compliance/return/55f19316-0984-f011-a373-0050568a2d1a,2025-11-04T00:00:00+00:00,Closed,2025-08-28T00:00:00,P0010,5539a361-3727-4cd9-b4e4-344ac6ae6bcb,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=55f19316-0984-f011-a373-0050568a2d1a
Zinc Processors Limited Trading As Shannonside Galvanizing - P0650,Monitoring Returns,Sep 25 SW Results,https://leap.epa.ie/licence-profile/P0650/compliance/return/5c61e4f3-44a8-f011-a377-0050568a2d1a,2025-11-04T00:00:00+00:00,Closed,2025-10-13T00:00:00,P0650,4f1f67a4-0f13-4d2d-a451-d546f03f1cb4,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=5c61e4f3-44a8-f011-a377-0050568a2d1a
Tirlán Limited - P0810,Monitoring Returns,H1 2025 Groundwater monitoring report,https://leap.epa.ie/licence-profile/P0810/compliance/return/66760f45-d3a5-f011-a377-0050568a2d1a,2025-11-04T00:00:00+00:00,Closed,2025-10-10T00:00:00,P0810,16bbc67e-07fa-4d36-b987-7599308d9060,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=66760f45-d3a5-f011-a377-0050568a2d1a
Bausch + Lomb Ireland Limited - P1112,Site Updates/Notifications,Extension of Time Request,https://leap.epa.ie/licence-profile/P1112/compliance/return/99f580b0-cbad-f011-a377-0050568a2d1a,2025-11-04T00:00:00+00:00,Closed,2025-10-20T00:00:00,P1112,e0b68002-4d10-425a-b4cc-6610725d3d11,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=99f580b0-cbad-f011-a377-0050568a2d1a
William Connolly & Sons Unlimited Company - P1069,Monitoring Returns,Noise compliance report 2025,https://leap.epa.ie/licence-profile/P1069/compliance/return/b60e0a8a-269a-f011-a377-0050568a2d1a,2025-11-04T00:00:00+00:00,Closed,2025-09-25T00:00:00,P1069,0f6b2f66-91b5-4f1c-b17f-36bfc9570ac9,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b60e0a8a-269a-f011-a377-0050568a2d1a
