licence_profile_name,document_type,title,leap_url,document_date,compliance_status,compliance_date,profilenumber,licenceprofileid,document_url
Ringsend - D0034,Incident,Abatement equipment off-line,https://leap.epa.ie/licence-profile/D0034/compliance/incident/482df3b0-56a4-f011-a377-0050568a2d1a,2025-10-31T00:00:00+00:00,Closed,2025-10-08T00:00:00,D0034,188b6e9c-77a4-4dd9-895c-17080f6af298,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=482df3b0-56a4-f011-a377-0050568a2d1a
Bord Na Móna Recycling Limited - W0131,Incident,Breach of ELV,https://leap.epa.ie/licence-profile/W0131/compliance/incident/57945d8b-08b0-f011-a377-0050568a2d1a,2025-10-31T00:00:00+00:00,Closed,2025-10-23T00:00:00,W0131,b71df142-95a8-4097-97c0-a45c83464ec2,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=57945d8b-08b0-f011-a377-0050568a2d1a
Arthurstown Landfill - W0004,Incident,Trigger Level Reached,https://leap.epa.ie/licence-profile/W0004/compliance/incident/ba784f4b-4baf-f011-a377-0050568a2d1a,2025-10-31T00:00:00+00:00,Closed,2025-10-22T00:00:00,W0004,290726e2-768f-4dee-a99b-75696d74e521,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=ba784f4b-4baf-f011-a377-0050568a2d1a
Starrus Eco Holdings Limited (Sligo) - W0058,Incident,Breach of ELV,https://leap.epa.ie/licence-profile/W0058/compliance/incident/be556009-f6a8-f011-a377-0050568a2d1a,2025-10-31T00:00:00+00:00,Closed,2025-10-14T00:00:00,W0058,596c7017-578c-493a-b66b-d6f0b4bd1410,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=be556009-f6a8-f011-a377-0050568a2d1a
Mr Martin McAree - P0850,Site Updates/Notifications,Response to SVR,https://leap.epa.ie/licence-profile/P0850/compliance/return/0f73d83a-40af-f011-a377-0050568a2d1a,2025-10-31T00:00:00+00:00,Closed,2025-10-22T00:00:00,P0850,71daf245-a64c-4c76-b79b-c56865165960,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=0f73d83a-40af-f011-a377-0050568a2d1a
Merck Millipore Limited - P0571,Site Updates/Notifications,Licensee Public Response - SV31100,https://leap.epa.ie/licence-profile/P0571/compliance/return/1cf52643-c836-f011-a373-0050568a2d1a,2025-10-31T00:00:00+00:00,Closed,2025-05-22T00:00:00,P0571,b6c708e3-93c0-41c2-a1dc-5d12732e786c,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1cf52643-c836-f011-a373-0050568a2d1a
Tirlán Limited - P1027,Requests for Approval and Site Reports,P1027-01 Amendment A,https://leap.epa.ie/licence-profile/P1027/compliance/return/5c204c8e-b3a5-f011-a377-0050568a2d1a,2025-10-31T00:00:00+00:00,Closed,2025-10-10T00:00:00,P1027,ae21fab2-5737-e811-a2d3-0050568a66b2,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=5c204c8e-b3a5-f011-a377-0050568a2d1a
Bord na Mona Biomass Limited - P0503,Requests for Approval and Site Reports,Ballycon Rehab Plan Review Oct 2025,https://leap.epa.ie/licence-profile/P0503/compliance/return/7b8a37b2-95ae-f011-a377-0050568a2d1a,2025-10-31T00:00:00+00:00,Closed,2025-10-21T00:00:00,P0503,f83e1d51-7f03-49da-b583-8c68fa966b33,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7b8a37b2-95ae-f011-a377-0050568a2d1a
Tirlán Limited - P1028,Requests for Approval and Site Reports,P1028-01 Amendment A,https://leap.epa.ie/licence-profile/P1028/compliance/return/ca2b8744-b4a5-f011-a377-0050568a2d1a,2025-10-31T00:00:00+00:00,Closed,2025-10-10T00:00:00,P1028,f603c31e-cf5c-e711-91cb-0050568a69e2,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=ca2b8744-b4a5-f011-a377-0050568a2d1a
Merck Millipore Limited - P0571,Requests for Approval and Site Reports,IC4 Commissioning - Boilers,https://leap.epa.ie/licence-profile/P0571/compliance/return/dbb98273-578e-f011-a376-0050568a2d1a,2025-10-31T00:00:00+00:00,Closed,2025-09-10T00:00:00,P0571,b6c708e3-93c0-41c2-a1dc-5d12732e786c,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=dbb98273-578e-f011-a376-0050568a2d1a
