licence_profile_name,document_type,title,leap_url,document_date,compliance_status,compliance_date,profilenumber,licenceprofileid,document_url
Blackrock - D0188,Complaint,COM021886 - Web Submission,https://leap.epa.ie/licence-profile/D0188/compliance/complaint/8d60d4bc-a991-f011-a377-0050568a2d1a,2025-09-14T00:00:00+00:00,Open,2025-09-14T00:00:00,D0188,02c378a0-0b5b-42a5-826e-5dc6bb2e7826,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=8d60d4bc-a991-f011-a377-0050568a2d1a
Starrus Eco Holdings Limited (Dock Road) - W0082,Site Updates/Notifications,Response to SV32846,https://leap.epa.ie/licence-profile/W0082/compliance/return/3baabc59-667f-f011-a373-0050568a2d1a,2025-09-14T00:00:00+00:00,Closed,2025-08-22T00:00:00,W0082,4e579437-ffb7-4754-a233-ee766d22a0ba,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=3baabc59-667f-f011-a373-0050568a2d1a
Starrus Eco Holdings Limited (Dock Road) - W0082,Site Updates/Notifications,Licensee Public Response - SV32846,https://leap.epa.ie/licence-profile/W0082/compliance/return/945ab669-3388-f011-a373-0050568a2d1a,2025-09-14T00:00:00+00:00,Closed,2025-09-02T00:00:00,W0082,4e579437-ffb7-4754-a233-ee766d22a0ba,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=945ab669-3388-f011-a373-0050568a2d1a
Ashgrove Recycling - W0147,Non Compliance,,https://leap.epa.ie/licence-profile/W0147/compliance/non-compliance/52f00a51-908c-f011-a376-0050568a2d1a,2025-09-13T00:00:00+00:00,Issued,2025-09-13T00:00:00,W0147,cea8ece2-1a09-4083-b7d4-2db25f0e4b57,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=52f00a51-908c-f011-a376-0050568a2d1a
Ashgrove Recycling - W0147,Site Visit,,https://leap.epa.ie/licence-profile/W0147/compliance/sitevisit/ab10942b-a6d1-ef11-a325-0050568a66b2,2025-09-13T00:00:00+00:00,Closed,2025-08-14T00:00:00,W0147,cea8ece2-1a09-4083-b7d4-2db25f0e4b57,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=ab10942b-a6d1-ef11-a325-0050568a66b2
Anglo Beef Processors Ireland Unlimited Company t/a ABP Proteins Waterford - P0040,Complaint,"P0040-03, 19/08/25, Odour",https://leap.epa.ie/licence-profile/P0040/compliance/complaint/3ce69559-137d-f011-a373-0050568a2d1a,2025-09-12T00:00:00+00:00,Closed,2025-08-19T00:00:00,P0040,c4a88361-1b4e-4f46-89d9-6655753bb9e6,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=3ce69559-137d-f011-a373-0050568a2d1a
Anglo Beef Processors Ireland Unlimited Company t/a ABP Proteins Waterford - P0040,Complaint,"P0040-03, 20/08/25, Odour",https://leap.epa.ie/licence-profile/P0040/compliance/complaint/8ccb89c7-d47d-f011-a373-0050568a2d1a,2025-09-12T00:00:00+00:00,Closed,2025-08-20T00:00:00,P0040,c4a88361-1b4e-4f46-89d9-6655753bb9e6,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=8ccb89c7-d47d-f011-a373-0050568a2d1a
Kinvara - D0276,Incident,Scada Issue,https://leap.epa.ie/licence-profile/D0276/compliance/incident/01073547-dc8f-f011-a377-0050568a2d1a,2025-09-12T00:00:00+00:00,Open,2025-09-12T00:00:00,D0276,15edace5-26ec-4fc3-8b7c-b57d4f5101e9,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=01073547-dc8f-f011-a377-0050568a2d1a
Allergan Pharmaceuticals Ireland Unlimited Company - P0126,Incident,Trigger Level Reached,https://leap.epa.ie/licence-profile/P0126/compliance/incident/091cb8ab-e18f-f011-a377-0050568a2d1a,2025-09-12T00:00:00+00:00,Open,2025-09-12T00:00:00,P0126,cbef24a2-cdd0-40f5-9b6c-93ecbcf24c3c,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=091cb8ab-e18f-f011-a377-0050568a2d1a
Thermo Fisher Scientific Cork Limited - P0004,Incident,Abatement equipment off-line,https://leap.epa.ie/licence-profile/P0004/compliance/incident/0ae24ba1-568e-f011-a376-0050568a2d1a,2025-09-12T00:00:00+00:00,Closed,2025-09-10T00:00:00,P0004,1a507022-d459-4a98-afb9-cc0587998ac1,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=0ae24ba1-568e-f011-a376-0050568a2d1a
Tinure Sewerage Scheme - A0147,Incident,Abatement equipment off-line,https://leap.epa.ie/licence-profile/A0147/compliance/incident/24de79ea-f08f-f011-a377-0050568a2d1a,2025-09-12T00:00:00+00:00,Open,2025-09-12T00:00:00,A0147,1f334e35-c694-4bd5-9cad-1704d5e1a0dc,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=24de79ea-f08f-f011-a377-0050568a2d1a
Bandon - D0136,Incident,Uncontrolled Release,https://leap.epa.ie/licence-profile/D0136/compliance/incident/31f59f16-3d8e-f011-a376-0050568a2d1a,2025-09-12T00:00:00+00:00,Closed,2025-09-10T00:00:00,D0136,dfe0a4bb-4c60-4cb1-a3da-3cc3eef85d24,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=31f59f16-3d8e-f011-a376-0050568a2d1a
Ringsend - D0034,Incident,Uncontrolled Release,https://leap.epa.ie/licence-profile/D0034/compliance/incident/339c0dd7-e483-f011-a373-0050568a2d1a,2025-09-12T00:00:00+00:00,Closed,2025-08-28T00:00:00,D0034,188b6e9c-77a4-4dd9-895c-17080f6af298,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=339c0dd7-e483-f011-a373-0050568a2d1a
Henkel Ireland Operations and Research Ireland Limited (Tallaght) - P0079,Incident,Spillage,https://leap.epa.ie/licence-profile/P0079/compliance/incident/633e3ebc-d78f-f011-a377-0050568a2d1a,2025-09-12T00:00:00+00:00,Open,2025-09-12T00:00:00,P0079,af2d8f84-1b57-424a-a46a-a029fa9d4cda,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=633e3ebc-d78f-f011-a377-0050568a2d1a
Rosslare Strand and Environs - D0173,Incident,Abatement equipment off-line,https://leap.epa.ie/licence-profile/D0173/compliance/incident/a9ba0d89-db8f-f011-a377-0050568a2d1a,2025-09-12T00:00:00+00:00,Open,2025-09-12T00:00:00,D0173,1ec310d4-0861-4044-8092-588cb4be8bd5,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=a9ba0d89-db8f-f011-a377-0050568a2d1a
