licence_profile_name,document_type,title,leap_url,document_date,compliance_status,compliance_date,profilenumber,licenceprofileid,document_url
Clonakilty and Environs - D0051,Complaint,Foul smell experienced Clonakilty,https://leap.epa.ie/licence-profile/D0051/compliance/complaint/62f9fb57-9072-f011-a373-0050568a2d1a,2025-09-03T00:00:00+00:00,Closed,2025-08-05T00:00:00,D0051,51cd63dc-6ef4-4b3a-a3e0-77c5df0413ae,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=62f9fb57-9072-f011-a373-0050568a2d1a
Vermilion Exploration and Production Ireland Limited - P0738,Incident,Breach of ELV at SL1-S.,https://leap.epa.ie/licence-profile/P0738/compliance/incident/257a1248-9c88-f011-a373-0050568a2d1a,2025-09-03T00:00:00+00:00,Open,2025-09-03T00:00:00,P0738,aa3749e0-2af5-4c42-b314-e161593785e9,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=257a1248-9c88-f011-a373-0050568a2d1a
Birr - D0109,Incident,Uncontrolled Release,https://leap.epa.ie/licence-profile/D0109/compliance/incident/5634a8e8-2287-f011-a373-0050568a2d1a,2025-09-03T00:00:00+00:00,Closed,2025-09-01T00:00:00,D0109,968aeff0-4daf-45f9-8ca7-1b5289691c17,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=5634a8e8-2287-f011-a373-0050568a2d1a
Ballaghveny Landfill - W0078,Incident,Breach of ELV,https://leap.epa.ie/licence-profile/W0078/compliance/incident/f6127a29-fa7c-f011-a373-0050568a2d1a,2025-09-03T00:00:00+00:00,Closed,2025-08-19T00:00:00,W0078,5979b920-a267-4a80-9f3e-e63c4e930d60,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=f6127a29-fa7c-f011-a373-0050568a2d1a
Drehid Waste Management Facility - W0201,Monitoring Returns,Q3 2025 VOC Monitoring Survey,https://leap.epa.ie/licence-profile/W0201/compliance/return/0be9305d-b788-f011-a373-0050568a2d1a,2025-09-03T00:00:00+00:00,Closed,2025-09-03T00:00:00,W0201,cc39b8c1-819f-4b39-ad05-22361694bb41,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=0be9305d-b788-f011-a373-0050568a2d1a
ALPS Electric (Ireland) Limited - P0835,Site Updates/Notifications,Summer 2025 Hoilday Shutdown Schedule,https://leap.epa.ie/licence-profile/P0835/compliance/return/1ad2ea56-6261-f011-a373-0050568a2d1a,2025-09-03T00:00:00+00:00,Closed,2025-07-15T00:00:00,P0835,a185fd8b-3aa8-4500-9623-8d165c67c54d,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1ad2ea56-6261-f011-a373-0050568a2d1a
Bruscar Bhearna Teoranta (Ballaghadereen) - W0163,Requests for Approval and Site Reports,Compliance investigation C1002154,https://leap.epa.ie/licence-profile/W0163/compliance/return/284f545c-dd88-f011-a373-0050568a2d1a,2025-09-03T00:00:00+00:00,Open,2025-09-03T00:00:00,W0163,08defcd0-acb8-4401-8d22-1b017da1ec3b,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=284f545c-dd88-f011-a373-0050568a2d1a
Irish Packaging Recycling Unlimited Company - W0263,Site Updates/Notifications,W0263- SV31726 return for NC032256,https://leap.epa.ie/licence-profile/W0263/compliance/return/42587d58-845d-f011-a373-0050568a2d1a,2025-09-03T00:00:00+00:00,Closed,2025-07-10T00:00:00,W0263,f5f8cc69-287f-45fc-a451-b5b1467c17ba,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=42587d58-845d-f011-a373-0050568a2d1a
Sperrin Galvanisers (Ireland) Limited - P0658,Site Updates/Notifications,COM021783,https://leap.epa.ie/licence-profile/P0658/compliance/return/4e6ade4d-c288-f011-a373-0050568a2d1a,2025-09-03T00:00:00+00:00,Open,2025-09-03T00:00:00,P0658,0a9aeab0-6a47-4db4-81be-567d7399bfa8,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=4e6ade4d-c288-f011-a373-0050568a2d1a
Bord na Móna Plc (Kilberry) - W0198,Monitoring Returns,Q3 Odour Monitoring 2025,https://leap.epa.ie/licence-profile/W0198/compliance/return/54567710-c988-f011-a373-0050568a2d1a,2025-09-03T00:00:00+00:00,Closed,2025-09-03T00:00:00,W0198,fcfbe6a2-10b4-4e5c-9a43-b0e9a7ab7331,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=54567710-c988-f011-a373-0050568a2d1a
Kilbarry Landfill Site - W0018,Site Updates/Notifications,INCI026972 Update,https://leap.epa.ie/licence-profile/W0018/compliance/return/5abd757f-827e-f011-a373-0050568a2d1a,2025-09-03T00:00:00+00:00,Closed,2025-08-21T00:00:00,W0018,73fbb170-e9d4-4c99-8dc8-9bcaaa1213b5,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=5abd757f-827e-f011-a373-0050568a2d1a
Bord Na Móna Recycling Limited - W0194,Site Updates/Notifications,Waste Acceptance and Handling Procedures,https://leap.epa.ie/licence-profile/W0194/compliance/return/8ad51b3f-1488-f011-a373-0050568a2d1a,2025-09-03T00:00:00+00:00,Closed,2025-09-02T00:00:00,W0194,4da8438c-303c-4abc-9a4c-fa3cbedc6115,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=8ad51b3f-1488-f011-a373-0050568a2d1a
Waste Recovery Services (Fermoy) Limited - W0107,Site Updates/Notifications,Photo of Bund in Place - Response to Inspection Report Ref - SV32701,https://leap.epa.ie/licence-profile/W0107/compliance/return/9fc424ff-8e82-f011-a373-0050568a2d1a,2025-09-03T00:00:00+00:00,Closed,2025-08-26T00:00:00,W0107,88b52f89-872b-4046-a2ab-d219d6985f1e,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=9fc424ff-8e82-f011-a373-0050568a2d1a
N&C Enterprises Limited - W0292,Monitoring Returns,Noise and Dust Monitoring,https://leap.epa.ie/licence-profile/W0292/compliance/return/f3e3b193-ae88-f011-a373-0050568a2d1a,2025-09-03T00:00:00+00:00,Open,2025-09-03T00:00:00,W0292,54f8da29-b073-e711-bce9-0050568a69e2,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=f3e3b193-ae88-f011-a373-0050568a2d1a
Mr. Raymond Brady - P1149,EPA Initiated Correspondence,,https://leap.epa.ie/licence-profile/P1149/compliance/epa-correspondence/e05382ab-047d-f011-a373-0050568a2d1a,2025-09-03T00:00:00+00:00,Closed,2025-09-03T00:00:00,P1149,cc5ced03-3232-4648-a7ad-d690502c61f5,https://data.epa.ie/leap/api/v1/MeetingCorrespondence/epainiciatedcorrespondencebyid?epainitiatedcorrespondence_id=e05382ab-047d-f011-a373-0050568a2d1a
