licence_profile_name,document_type,title,leap_url,document_date,compliance_status,compliance_date,profilenumber,licenceprofileid,document_url
Blackrock - D0188,Complaint,COM021786 - Web Submission,https://leap.epa.ie/licence-profile/D0188/compliance/complaint/a44c1546-9c85-f011-a373-0050568a2d1a,2025-09-29T00:00:00+00:00,Closed,2025-08-30T00:00:00,D0188,02c378a0-0b5b-42a5-826e-5dc6bb2e7826,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=a44c1546-9c85-f011-a373-0050568a2d1a
Hi-Volt Ireland Limited - W0267,Site Updates/Notifications,update on bund reports,https://leap.epa.ie/licence-profile/W0267/compliance/return/2444c0ff-e683-f011-a373-0050568a2d1a,2025-09-29T00:00:00+00:00,Closed,2025-08-28T00:00:00,W0267,a188b980-cf45-4a01-bb07-06f9fa78a1c2,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2444c0ff-e683-f011-a373-0050568a2d1a
Hi-Volt Ireland Limited - W0267,Site Updates/Notifications,Health and Safety Issue,https://leap.epa.ie/licence-profile/W0267/compliance/return/43644b2c-5e82-f011-a373-0050568a2d1a,2025-09-29T00:00:00+00:00,Closed,2025-08-26T00:00:00,W0267,a188b980-cf45-4a01-bb07-06f9fa78a1c2,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=43644b2c-5e82-f011-a373-0050568a2d1a
