licence_profile_name,document_type,title,leap_url,document_date,compliance_status,compliance_date,profilenumber,licenceprofileid,document_url
Port of Waterford. - S0012,Site Updates/Notifications,2025 Q4 Ploughing campaigns,https://leap.epa.ie/licence-profile/S0012/compliance/return/bca512eb-b593-f011-a377-0050568a2d1a,2025-09-17T00:00:00+00:00,Open,2025-09-17T00:00:00,S0012,d3e61a83-98a6-e611-8d41-0050568a69e2,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bca512eb-b593-f011-a377-0050568a2d1a
Port of Waterford. - S0012,Site Updates/Notifications,Commencement Notice October dredging,https://leap.epa.ie/licence-profile/S0012/compliance/return/da3c2a44-9e93-f011-a377-0050568a2d1a,2025-09-17T00:00:00+00:00,Open,2025-09-17T00:00:00,S0012,d3e61a83-98a6-e611-8d41-0050568a69e2,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=da3c2a44-9e93-f011-a377-0050568a2d1a
Blackrock - D0188,Complaint,COM021645 - Web Submission,https://leap.epa.ie/licence-profile/D0188/compliance/complaint/3f4956c2-187c-f011-a373-0050568a2d1a,2025-09-16T00:00:00+00:00,Closed,2025-08-18T00:00:00,D0188,02c378a0-0b5b-42a5-826e-5dc6bb2e7826,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=3f4956c2-187c-f011-a373-0050568a2d1a
Blackrock - D0188,Complaint,COM021655 - Web Submission,https://leap.epa.ie/licence-profile/D0188/compliance/complaint/aa6107f8-2e7c-f011-a373-0050568a2d1a,2025-09-16T00:00:00+00:00,Closed,2025-08-18T00:00:00,D0188,02c378a0-0b5b-42a5-826e-5dc6bb2e7826,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=aa6107f8-2e7c-f011-a373-0050568a2d1a
Portumna Pastry Limited - P0816,Site Updates/Notifications,2024 Environmental Noise Report,https://leap.epa.ie/licence-profile/P0816/compliance/return/098583d4-4c7c-f011-a373-0050568a2d1a,2025-09-15T00:00:00+00:00,Closed,2025-08-18T00:00:00,P0816,8eef72b4-227d-4e72-b0af-37e8f03d898e,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=098583d4-4c7c-f011-a373-0050568a2d1a
