licence_profile_name,document_type,title,leap_url,document_date,compliance_status,compliance_date,profilenumber,licenceprofileid,document_url
Dublin Aerospace Limited - P1121,Compliance Investigation,"P1121-01, Discharge of chromic acid to sewer",https://leap.epa.ie/licence-profile/P1121/compliance/investigation/71c4af14-5282-f011-a373-0050568a2d1a,2025-09-09T00:00:00+00:00,Open,2025-09-09T00:00:00,P1121,898fd0d9-de0b-41e7-a972-99a0c3fd79a3,https://data.epa.ie/leap/api/v1/Ci/byid?ci_id=71c4af14-5282-f011-a373-0050568a2d1a
Anglo Beef Processors Ireland Unlimited Company t/a ABP Proteins Waterford - P0040,Complaint,"P0040-03, 15/08/25, Odour",https://leap.epa.ie/licence-profile/P0040/compliance/complaint/3830f329-e979-f011-a373-0050568a2d1a,2025-09-09T00:00:00+00:00,Closed,2025-08-15T00:00:00,P0040,c4a88361-1b4e-4f46-89d9-6655753bb9e6,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=3830f329-e979-f011-a373-0050568a2d1a
Anglo Beef Processors Ireland Unlimited Company trading as ABP Waterford - P0205,Complaint,"P0205-02, 05/09/2025, Odours",https://leap.epa.ie/licence-profile/P0205/compliance/complaint/54c65a42-c68c-f011-a376-0050568a2d1a,2025-09-09T00:00:00+00:00,Closed,2025-09-08T00:00:00,P0205,e45b9e00-8ace-4157-b3e3-7a5d07ddea3a,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=54c65a42-c68c-f011-a376-0050568a2d1a
Anglo Beef Processors Ireland Unlimited Company trading as ABP Waterford - P0205,Complaint,"P0205-02, 25/08/25, Odour",https://leap.epa.ie/licence-profile/P0205/compliance/complaint/7aaea857-e783-f011-a373-0050568a2d1a,2025-09-09T00:00:00+00:00,Closed,2025-08-27T00:00:00,P0205,e45b9e00-8ace-4157-b3e3-7a5d07ddea3a,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=7aaea857-e783-f011-a373-0050568a2d1a
Anglo Beef Processors Ireland Unlimited Company trading as ABP Waterford - P0205,Complaint,"P0205-02, Odour, 28/08/2025",https://leap.epa.ie/licence-profile/P0205/compliance/complaint/8d9aeb48-ca84-f011-a373-0050568a2d1a,2025-09-09T00:00:00+00:00,Closed,2025-08-28T00:00:00,P0205,e45b9e00-8ace-4157-b3e3-7a5d07ddea3a,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=8d9aeb48-ca84-f011-a373-0050568a2d1a
Anglo Beef Processors Ireland Unlimited Company trading as ABP Waterford - P0205,Complaint,"P0205-02, 29/08/25, Odour",https://leap.epa.ie/licence-profile/P0205/compliance/complaint/a1931c32-9c88-f011-a373-0050568a2d1a,2025-09-09T00:00:00+00:00,Closed,2025-09-02T00:00:00,P0205,e45b9e00-8ace-4157-b3e3-7a5d07ddea3a,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=a1931c32-9c88-f011-a373-0050568a2d1a
Anglo Beef Processors Ireland Unlimited Company trading as ABP Waterford - P0205,Complaint,"P0205-02, 03/09/2025, Odour",https://leap.epa.ie/licence-profile/P0205/compliance/complaint/a208abcf-da88-f011-a373-0050568a2d1a,2025-09-09T00:00:00+00:00,Closed,2025-09-03T00:00:00,P0205,e45b9e00-8ace-4157-b3e3-7a5d07ddea3a,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=a208abcf-da88-f011-a373-0050568a2d1a
Anglo Beef Processors Ireland Unlimited Company t/a ABP Proteins Waterford - P0040,Complaint,"P0040-03, 16/08/25, Odour",https://leap.epa.ie/licence-profile/P0040/compliance/complaint/da655200-4c7c-f011-a373-0050568a2d1a,2025-09-09T00:00:00+00:00,Closed,2025-08-18T00:00:00,P0040,c4a88361-1b4e-4f46-89d9-6655753bb9e6,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=da655200-4c7c-f011-a373-0050568a2d1a
Anglo Beef Processors Ireland Unlimited Company t/a ABP Proteins Waterford - P0040,Complaint,"P0040-03, 15/08/25, Odour",https://leap.epa.ie/licence-profile/P0040/compliance/complaint/dfb3f8c9-347a-f011-a373-0050568a2d1a,2025-09-09T00:00:00+00:00,Closed,2025-08-16T00:00:00,P0040,c4a88361-1b4e-4f46-89d9-6655753bb9e6,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=dfb3f8c9-347a-f011-a373-0050568a2d1a
Fermoy - D0058,Incident,Uncontrolled Release,https://leap.epa.ie/licence-profile/D0058/compliance/incident/3ccdf20a-5b8d-f011-a376-0050568a2d1a,2025-09-09T00:00:00+00:00,Open,2025-09-09T00:00:00,D0058,e838565f-b2af-4676-88ad-4c698d3c2f1f,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=3ccdf20a-5b8d-f011-a376-0050568a2d1a
