licence_profile_name,document_type,title,leap_url,document_date,compliance_status,compliance_date,profilenumber,licenceprofileid,document_url
Lower Liffey Valley Regional Sewerage Scheme - D0004,Complaint,Overflowing sewage at Dara Court,https://leap.epa.ie/licence-profile/D0004/compliance/complaint/bda7a0d9-2d36-f011-a373-0050568a2d1a,2025-06-06T00:00:00+00:00,Closed,2025-05-21T00:00:00,D0004,7196c04b-4bd8-478e-99af-010482136e26,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=bda7a0d9-2d36-f011-a373-0050568a2d1a
Dublin Aerospace Limited - P1121,Incident,Uncontrolled Release,https://leap.epa.ie/licence-profile/P1121/compliance/incident/08ec8985-e542-f011-a373-0050568a2d1a,2025-06-06T00:00:00+00:00,Open,2025-06-06T00:00:00,P1121,898fd0d9-de0b-41e7-a972-99a0c3fd79a3,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=08ec8985-e542-f011-a373-0050568a2d1a
Rathcormac - D0200,Incident,Uncontrolled Release,https://leap.epa.ie/licence-profile/D0200/compliance/incident/18671b25-ce42-f011-a373-0050568a2d1a,2025-06-06T00:00:00+00:00,Open,2025-06-06T00:00:00,D0200,9ee467dd-4c75-4ff9-a359-6a760e89a578,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=18671b25-ce42-f011-a373-0050568a2d1a
Ardee - D0117,Incident,Abatement equipment off-line,https://leap.epa.ie/licence-profile/D0117/compliance/incident/6ace5d78-e742-f011-a373-0050568a2d1a,2025-06-06T00:00:00+00:00,Open,2025-06-06T00:00:00,D0117,19147670-f2d6-4cb1-bad3-8544800149d0,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=6ace5d78-e742-f011-a373-0050568a2d1a
Edenderry - D0110,Incident,Abatement equipment off-line,https://leap.epa.ie/licence-profile/D0110/compliance/incident/6ae6d136-d93b-f011-a373-0050568a2d1a,2025-06-06T00:00:00+00:00,Closed,2025-05-28T00:00:00,D0110,65ead3b1-6a82-422e-b924-0483b5ff6b91,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=6ae6d136-d93b-f011-a373-0050568a2d1a
Thermo Fisher Scientific Cork Limited - P0004,Incident,Trigger Level Reached,https://leap.epa.ie/licence-profile/P0004/compliance/incident/8917184b-c82c-f011-a373-0050568a2d1a,2025-06-06T00:00:00+00:00,Closed,2025-05-09T00:00:00,P0004,1a507022-d459-4a98-afb9-cc0587998ac1,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=8917184b-c82c-f011-a373-0050568a2d1a
Howmedica International S.de R.L. Trading As Stryker Orthopaedics - P0023,Incident,Trigger Level Reached,https://leap.epa.ie/licence-profile/P0023/compliance/incident/a2a086bf-bf42-f011-a373-0050568a2d1a,2025-06-06T00:00:00+00:00,Closed,2025-06-06T00:00:00,P0023,126ab282-3315-4a6f-9777-c7fccd99abbc,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=a2a086bf-bf42-f011-a373-0050568a2d1a
Amazon Data Services Ireland Limited - P1170,Incident,Trigger Level Reached,https://leap.epa.ie/licence-profile/P1170/compliance/incident/a68c63f3-eb42-f011-a373-0050568a2d1a,2025-06-06T00:00:00+00:00,Open,2025-06-06T00:00:00,P1170,f43ba22b-ecc9-4379-9c1a-16bfec4a73bf,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=a68c63f3-eb42-f011-a373-0050568a2d1a
Johnson & Johnson Vision Care Ireland Unlimited Company - P0818,Incident,Spillage,https://leap.epa.ie/licence-profile/P0818/compliance/incident/cc3deecc-ed42-f011-a373-0050568a2d1a,2025-06-06T00:00:00+00:00,Open,2025-06-06T00:00:00,P0818,c384e292-8ae1-44cd-a0f3-80d28c31c889,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=cc3deecc-ed42-f011-a373-0050568a2d1a
Thermo Fisher Scientific Cork Limited - P0004,Incident,Abatement equipment off-line,https://leap.epa.ie/licence-profile/P0004/compliance/incident/d2e216d2-443d-f011-a373-0050568a2d1a,2025-06-06T00:00:00+00:00,Closed,2025-05-30T00:00:00,P0004,1a507022-d459-4a98-afb9-cc0587998ac1,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=d2e216d2-443d-f011-a373-0050568a2d1a
