licence_profile_name,document_type,title,leap_url,document_date,compliance_status,compliance_date,profilenumber,licenceprofileid,document_url
Heineken Ireland Limited - P0445,Site Updates/Notifications,Response to Site Specific Issue 1.3,https://leap.epa.ie/licence-profile/P0445/compliance/return/0d510669-c573-f111-8ed8-005056be4ac2,2026-09-22T00:00:00+00:00,Closed,2026-06-29T00:00:00,P0445,c52556b1-fa4b-4ba9-83bd-bdbf6e2ffa5c,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=0d510669-c573-f111-8ed8-005056be4ac2
Hovione Limited - P0010,Monitoring Returns,Schedule C: Control & Monitoring C.4 Waste Monitoring,https://leap.epa.ie/licence-profile/P0010/compliance/return/157bc267-0f2d-f111-a37d-0050568a2d1a,2026-09-22T00:00:00+00:00,Closed,2026-03-31T00:00:00,P0010,5539a361-3727-4cd9-b4e4-344ac6ae6bcb,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=157bc267-0f2d-f111-a37d-0050568a2d1a
Magh nAla Limited - P1000,Monitoring Returns,storm water sample taken 19th June,https://leap.epa.ie/licence-profile/P1000/compliance/return/18f8e766-7b74-f111-8ed8-005056be4ac2,2026-09-22T00:00:00+00:00,Closed,2026-06-30T00:00:00,P1000,f0ba95c4-4cc3-e511-987f-0050568a69e2,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=18f8e766-7b74-f111-8ed8-005056be4ac2
Magh nAla Limited - P1000,Monitoring Returns,BORE HOLE SAMPLES TAKEN IN MAY 26,https://leap.epa.ie/licence-profile/P1000/compliance/return/1e3db375-ee6b-f111-8ed8-005056be4ac2,2026-09-22T00:00:00+00:00,Closed,2026-06-19T00:00:00,P1000,f0ba95c4-4cc3-e511-987f-0050568a69e2,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1e3db375-ee6b-f111-8ed8-005056be4ac2
Hovione Limited - P0010,Monitoring Returns,Schedule C: Control & Monitoring C1.1 Control of Emissions to Air (Boilers),https://leap.epa.ie/licence-profile/P0010/compliance/return/2bb7030f-0d29-f111-a37d-0050568a2d1a,2026-09-22T00:00:00+00:00,Closed,2026-03-26T00:00:00,P0010,5539a361-3727-4cd9-b4e4-344ac6ae6bcb,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2bb7030f-0d29-f111-a37d-0050568a2d1a
Magh nAla Limited - P1000,Monitoring Returns,Storm water sample returns,https://leap.epa.ie/licence-profile/P1000/compliance/return/419d24b1-7b74-f111-8ed8-005056be4ac2,2026-09-22T00:00:00+00:00,Closed,2026-06-30T00:00:00,P1000,f0ba95c4-4cc3-e511-987f-0050568a69e2,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=419d24b1-7b74-f111-8ed8-005056be4ac2
Heineken Ireland Limited - P0445,Site Updates/Notifications,EPA Site Visit Repsonse 19.02.2026,https://leap.epa.ie/licence-profile/P0445/compliance/return/45d16fdf-2855-f111-8ed8-005056be4ac2,2026-09-22T00:00:00+00:00,Closed,2026-05-21T00:00:00,P0445,c52556b1-fa4b-4ba9-83bd-bdbf6e2ffa5c,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=45d16fdf-2855-f111-8ed8-005056be4ac2
Organic Lens Manufacturing Olm Limited - P0061,Monitoring Returns,Q2 2026 Effluent Daily and Monthly reports,https://leap.epa.ie/licence-profile/P0061/compliance/return/4a45e167-307c-f111-8ed8-005056be4ac2,2026-09-22T00:00:00+00:00,Closed,2026-07-10T00:00:00,P0061,556b1397-b0c7-49fc-b683-000b6677a9e0,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=4a45e167-307c-f111-8ed8-005056be4ac2
Heineken Ireland Limited - P0445,Site Updates/Notifications,"Response to SV34503, Issue 1.3",https://leap.epa.ie/licence-profile/P0445/compliance/return/4adcfa62-cd6f-f111-8ed8-005056be4ac2,2026-09-22T00:00:00+00:00,Closed,2026-06-24T00:00:00,P0445,c52556b1-fa4b-4ba9-83bd-bdbf6e2ffa5c,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=4adcfa62-cd6f-f111-8ed8-005056be4ac2
Heineken Ireland Limited - P0445,Site Updates/Notifications,Licensee Public Response - SV34503,https://leap.epa.ie/licence-profile/P0445/compliance/return/629ab1f1-bf6f-f111-8ed8-005056be4ac2,2026-09-22T00:00:00+00:00,Closed,2026-06-24T00:00:00,P0445,c52556b1-fa4b-4ba9-83bd-bdbf6e2ffa5c,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=629ab1f1-bf6f-f111-8ed8-005056be4ac2
Starrus Eco Holdings Limited (Dock Road) - W0082,Site Updates/Notifications,Waste Storage Plan,https://leap.epa.ie/licence-profile/W0082/compliance/return/660533e3-5575-f111-8ed8-005056be4ac2,2026-09-22T00:00:00+00:00,Closed,2026-07-01T00:00:00,W0082,4e579437-ffb7-4754-a233-ee766d22a0ba,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=660533e3-5575-f111-8ed8-005056be4ac2
Hovione Limited - P0010,Site Updates/Notifications,Licensee Public Response - SV34395,https://leap.epa.ie/licence-profile/P0010/compliance/return/6a333243-a7a0-f111-8eda-005056be4ac2,2026-09-22T00:00:00+00:00,Closed,2026-08-25T00:00:00,P0010,5539a361-3727-4cd9-b4e4-344ac6ae6bcb,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6a333243-a7a0-f111-8eda-005056be4ac2
Hovione Limited - P0010,Monitoring Returns,Qtr1 2026 Storm Water Diverts <30mins,https://leap.epa.ie/licence-profile/P0010/compliance/return/71a366b5-673e-f111-a37d-0050568a2d1a,2026-09-22T00:00:00+00:00,Closed,2026-04-22T00:00:00,P0010,5539a361-3727-4cd9-b4e4-344ac6ae6bcb,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=71a366b5-673e-f111-a37d-0050568a2d1a
Hovione Limited - P0010,Monitoring Returns,Schedule C: Control & Monitoring: C3.2 Sewer,https://leap.epa.ie/licence-profile/P0010/compliance/return/785d3672-1a2d-f111-a37d-0050568a2d1a,2026-09-22T00:00:00+00:00,Closed,2026-03-31T00:00:00,P0010,5539a361-3727-4cd9-b4e4-344ac6ae6bcb,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=785d3672-1a2d-f111-a37d-0050568a2d1a
