licence_profile_name,document_type,title,leap_url,document_date,compliance_status,compliance_date,profilenumber,licenceprofileid,document_url
Tyrellspass - D0099,Site Updates/Notifications,Tyrellspass SV34628- Information Requested,https://leap.epa.ie/licence-profile/D0099/compliance/return/0857c344-ea58-f111-8ed8-005056be4ac2,2026-09-17T00:00:00+00:00,Closed,2026-05-26T00:00:00,D0099,14f891f3-7887-47a1-a173-100b2cec5513,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=0857c344-ea58-f111-8ed8-005056be4ac2
Starrus Eco Holdings Limited - W0180,Requests for Approval and Site Reports,Exfiltration test,https://leap.epa.ie/licence-profile/W0180/compliance/return/1a8ab867-7986-f111-8ed9-005056be4ac2,2026-09-17T00:00:00+00:00,Closed,2026-07-23T00:00:00,W0180,67713d7a-f254-4be1-9fb1-a1d3f64cf03a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1a8ab867-7986-f111-8ed9-005056be4ac2
Aurivo Dairy Ingredients Limited - P0802,Site Updates/Notifications,Biomass Boiler decommissioning,https://leap.epa.ie/licence-profile/P0802/compliance/return/30db9f8b-e684-f111-8ed8-005056be4ac2,2026-09-17T00:00:00+00:00,Closed,2026-07-21T00:00:00,P0802,61015510-114f-4e15-be24-1b39ab3f2899,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=30db9f8b-e684-f111-8ed8-005056be4ac2
Minister for Defence - W0289,Site Updates/Notifications,Revised Management Structure,https://leap.epa.ie/licence-profile/W0289/compliance/return/34b8ba21-687c-f111-8ed8-005056be4ac2,2026-09-17T00:00:00+00:00,Closed,2026-07-10T00:00:00,W0289,58ad3a6d-832b-49fb-956f-53d01802fa65,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=34b8ba21-687c-f111-8ed8-005056be4ac2
Moate - D0097,Site Updates/Notifications,Dta Requested for SV34627 on 26/05/2026,https://leap.epa.ie/licence-profile/D0097/compliance/return/529c7bf5-e158-f111-8ed8-005056be4ac2,2026-09-17T00:00:00+00:00,Closed,2026-05-26T00:00:00,D0097,d3423d50-8b87-4234-9636-d2edf5286d8c,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=529c7bf5-e158-f111-8ed8-005056be4ac2
Edenderry - D0110,Site Updates/Notifications,SV34630 Request - Pumping Station Info,https://leap.epa.ie/licence-profile/D0110/compliance/return/8fd5e3d7-ab7a-f111-8ed8-005056be4ac2,2026-09-17T00:00:00+00:00,Closed,2026-07-08T00:00:00,D0110,65ead3b1-6a82-422e-b924-0483b5ff6b91,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=8fd5e3d7-ab7a-f111-8ed8-005056be4ac2
Andrew and Gladys Keating - P1156,Site Updates/Notifications,Application for extension of Prescribed period.,https://leap.epa.ie/licence-profile/P1156/compliance/return/b9d88010-fd54-f111-8ed8-005056be4ac2,2026-09-17T00:00:00+00:00,Closed,2026-05-21T00:00:00,P1156,6acf0bd2-11fb-45d3-964a-a19bfeb961e5,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b9d88010-fd54-f111-8ed8-005056be4ac2
Lisheen Renewable Energy Limited - P1199,Site Updates/Notifications,Licensee Public Response - SV35259,https://leap.epa.ie/licence-profile/P1199/compliance/return/c83472a7-298c-f111-8ed9-005056be4ac2,2026-09-17T00:00:00+00:00,Closed,2026-07-30T00:00:00,P1199,901b6580-fd19-4c53-826a-dcdafb097e97,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c83472a7-298c-f111-8ed9-005056be4ac2
Shannon Foynes Port Company - S0009,Site Updates/Notifications,14 day notification of commencement of dredging and dumping at sea at Foynes port,https://leap.epa.ie/licence-profile/S0009/compliance/return/ea7b28e7-7cb2-f111-8eda-005056be4ac2,2026-09-17T00:00:00+00:00,Open,2026-09-17T00:00:00,S0009,cde61a83-98a6-e611-8d41-0050568a69e2,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=ea7b28e7-7cb2-f111-8eda-005056be4ac2
Bord Na Móna Recycling Limited - W0240,Site Updates/Notifications,Diesel Tanks Bunding - Evidence,https://leap.epa.ie/licence-profile/W0240/compliance/return/fe1e4635-4e87-f111-8ed9-005056be4ac2,2026-09-17T00:00:00+00:00,Closed,2026-07-24T00:00:00,W0240,77f369a0-823e-4478-aeb0-49662581f1e1,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=fe1e4635-4e87-f111-8ed9-005056be4ac2
Dublin Port Company (Dublin Harbour) - S0033,Site Updates/Notifications,Commencement Notice for Loading and Dumping,https://leap.epa.ie/licence-profile/S0033/compliance/return/f006292e-c3b1-f111-8eda-005056be4ac2,2026-09-16T00:00:00+00:00,Open,2026-09-16T00:00:00,S0033,f680cdb9-f00b-ec11-a2fd-0050568a66b2,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=f006292e-c3b1-f111-8eda-005056be4ac2
